ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1144035.87,24.16,3.67,215282.13,4.55
1143830.89,24.16,3.67,216153.82,4.57
1143650.39,24.17,3.67,216022.66,4.56
1143653.39,24.17,3.67,216016.61,4.56
1143637.2,24.17,3.67,216014.58,4.57
1143621.0,24.17,3.68,216013.38,4.57
1143219.56,24.17,3.67,215690.92,4.56
1143625.6,24.18,3.68,215707.57,4.56
1142625.6,24.16,3.66,214707.57,4.54
1142420.63,24.16,3.66,214708.95,4.54
1142404.43,24.17,3.67,214690.92,4.54
1142199.45,24.17,3.67,214690.92,4.54
1142199.45,24.17,3.67,214690.92,4.54
1142199.45,24.17,3.67,214690.92,4.54
1141994.48,24.17,3.67,215511.75,4.56
1141513.46,24.16,3.66,215068.72,4.55
1139873.65,24.17,3.67,215065.49,4.56
1140108.08,24.17,3.68,215455.32,4.57
1139903.11,24.17,3.68,215453.46,4.57
1139698.13,24.18,3.68,215452.09,4.57
1139698.13,24.18,3.68,215452.09,4.57
1139493.16,24.18,3.68,215529.83,4.57
1139288.18,24.18,3.68,215513.39,4.57
1139083.21,24.18,3.68,215461.55,4.57
1138878.23,24.18,3.68,215691.05,4.58
1138878.23,24.18,3.68,215691.05,4.58
1138878.23,24.18,3.68,215691.05,4.58
1138673.25,24.18,3.68,215601.98,4.58
1138468.28,24.18,3.68,215452.09,4.58
1138452.08,24.18,3.69,215450.05,4.58
1138221.33,24.18,3.68,215586.4,4.58
1138016.35,24.18,3.68,215585.21,4.58
1138139.59,24.19,3.69,215585.21,4.58
1138123.39,24.19,3.69,215638.43,4.58
1137965.96,24.19,3.69,215481.78,4.58
1137757.75,24.19,3.69,215442.16,4.58
1137880.98,24.19,3.69,215428.55,4.58
1137676.01,24.19,3.69,216116.0,4.6
1137676.01,24.19,3.69,216116.0,4.6
1137471.03,24.19,3.7,215896.29,4.59
1137266.06,24.19,3.7,216254.4,4.6
1137061.08,24.19,3.7,216252.33,4.6
1136856.11,24.2,3.7,216251.17,4.6
1136839.91,24.2,3.7,216251.17,4.6
1136634.93,24.2,3.7,216300.84,4.61
1136869.36,24.21,3.71,216262.42,4.6
1136664.39,24.21,3.71,216251.17,4.61
1136787.62,24.21,3.72,217108.56,4.62
1136582.65,24.22,3.72,217168.14,4.63
1136566.45,24.22,3.72,217166.1,4.63
1136361.48,24.22,3.72,217164.91,4.63
1136484.71,24.23,3.73,217219.95,4.63
1136662.02,24.23,3.73,217164.91,4.63
1136282.61,24.23,3.73,216731.67,4.62
1136077.63,24.23,3.73,217017.08,4.63
1135872.66,24.23,3.73,216732.12,4.62
1135872.66,24.23,3.73,216732.12,4.62
1135872.66,24.23,3.73,216732.12,4.62
1135667.68,24.23,3.73,217690.04,4.64
1135462.71,24.23,3.73,217615.34,4.64
1135446.51,24.23,3.74,217613.3,4.64
1135446.51,24.23,3.74,217613.3,4.64
1135430.31,24.24,3.74,217612.11,4.65
1135225.34,24.24,3.74,217612.11,4.65
1134855.93,24.23,3.74,217212.18,4.64
1134979.17,24.24,3.74,217272.06,4.64
1135213.6,24.25,3.75,217228.14,4.64
1135213.6,24.25,3.75,217194.3,4.64
1135054.82,24.24,3.75,217035.52,4.64
1134849.84,24.24,3.75,217019.56,4.64
1134849.84,24.24,3.75,217019.56,4.64
1134644.87,24.25,3.75,218081.24,4.66
1134439.89,24.25,3.75,218078.99,4.66
1134234.92,24.25,3.75,218075.76,4.66
1134029.94,24.25,3.75,218075.76,4.66
1134029.94,24.25,3.75,217927.17,4.66
1133824.96,24.25,3.75,218005.0,4.66
1133619.99,24.25,3.75,217941.77,4.66
1133411.78,24.25,3.75,217826.92,4.66
1133035.37,24.24,3.74,217691.75,4.66
1133035.37,24.24,3.74,217691.75,4.66
1133269.8,24.25,3.75,217677.15,4.66
1133064.83,24.25,3.75,218409.06,4.67
1132705.42,24.24,3.75,218236.92,4.67
1132705.42,24.24,3.75,218236.92,4.67
1132679.22,24.25,3.75,217758.39,4.66
1132928.13,24.26,3.76,218410.68,4.68
1132723.16,24.26,3.76,218408.83,4.68
1132424.39,24.25,3.75,218103.16,4.67
1132219.41,24.25,3.75,218101.78,4.67
1132219.41,24.25,3.75,218101.78,4.67
1132203.22,24.26,3.76,218101.78,4.67
1132187.02,24.26,3.76,218169.57,4.67
1132187.02,24.26,3.76,218169.57,4.67
1131982.04,24.26,3.76,218131.46,4.67
1131579.38,24.25,3.76,217707.93,4.67
1131563.18,24.26,3.76,217678.25,4.67
1131807.61,24.27,3.77,218853.78,4.69
1131651.94,24.27,3.77,218713.3,4.69
1131656.96,24.27,3.77,218753.17,4.69
1131656.96,24.27,3.77,218753.17,4.69
1131451.98,24.27,3.77,218751.33,4.69
1131451.98,24.27,3.77,218751.33,4.69
1131247.0,24.27,3.77,218749.93,4.69
1131042.03,24.27,3.77,218749.93,4.69
1131025.83,24.27,3.78,218799.61,4.7
1130820.86,24.27,3.78,218764.65,4.7
1130820.86,24.27,3.78,218764.65,4.7
1130615.88,24.28,3.78,219118.72,4.7
1130420.9,24.28,3.78,219181.74,4.71
1130420.9,24.28,3.78,219181.74,4.71
1130205.93,24.28,3.78,218931.61,4.7
1130205.93,24.28,3.78,218903.12,4.7
1130205.93,24.28,3.78,218865.88,4.7
1130000.95,24.28,3.78,218863.82,4.7
1129795.98,24.28,3.78,218862.65,4.7
1129600.93,24.28,3.78,218697.6,4.7
1127961.13,24.28,3.78,218694.37,4.71
1127961.13,24.28,3.78,218694.37,4.71
1128195.56,24.29,3.79,218694.37,4.71
1127990.58,24.29,3.79,218847.68,4.71
1128113.82,24.3,3.8,218752.76,4.71
1127908.84,24.3,3.8,218694.37,4.71
1127892.65,24.3,3.8,219622.23,4.73
1127523.24,24.3,3.8,219322.1,4.73
1127523.24,24.3,3.8,219322.1,4.73
1128331.27,24.31,3.82,220294.37,4.75
1128315.08,24.32,3.82,220292.33,4.75
1128298.88,24.32,3.82,220291.13,4.75
1128093.91,24.32,3.82,220325.42,4.75
1127888.93,24.32,3.83,220291.14,4.75
1127683.95,24.32,3.83,220291.13,4.75
1127667.76,24.33,3.83,220769.19,4.76
1127651.56,24.33,3.83,220909.19,4.77
1127446.58,24.33,3.83,220932.26,4.77
1127241.61,24.33,3.84,220930.2,4.77
1127036.63,24.33,3.84,220929.03,4.77
1127020.44,24.34,3.84,220929.03,4.77
1127004.24,24.34,3.84,220953.75,4.77
1126799.26,24.34,3.85,220929.46,4.77
1127033.69,24.35,3.85,220929.03,4.77
1126828.72,24.35,3.85,221527.13,4.79
1126623.74,24.35,3.85,221581.4,4.79
1126244.34,24.35,3.85,221361.4,4.79
1126244.34,24.35,3.85,221478.89,4.79
1126228.14,24.35,3.85,221476.86,4.79
1126023.17,24.35,3.85,221475.66,4.79
1126028.05,24.35,3.85,221477.04,4.79
1126028.05,24.35,3.85,221459.39,4.79
1126262.48,24.36,3.86,221459.39,4.79
1126057.51,24.36,3.86,221738.86,4.8
1125852.53,24.36,3.86,221530.42,4.79
1125836.33,24.36,3.87,221463.45,4.79
1125631.36,24.37,3.87,222258.38,4.81
1125631.36,24.37,3.87,222335.43,4.81
1125615.16,24.37,3.87,222486.93,4.82
1125410.18,24.37,3.87,222485.1,4.82
1125115.49,24.37,3.87,222215.11,4.81
1124910.51,24.37,3.87,222213.71,4.81
1124705.54,24.37,3.87,222659.02,4.82
1124705.54,24.37,3.87,222683.27,4.82
1123065.73,24.37,3.88,222680.04,4.83
1122860.76,24.37,3.88,222324.84,4.83
1122655.78,24.38,3.88,222249.27,4.83
1122450.8,24.38,3.88,222429.0,4.83
1122255.83,24.38,3.88,222502.23,4.83
1122504.74,24.38,3.89,222678.81,4.84
1122504.74,24.38,3.89,222754.95,4.84
1122299.76,24.39,3.89,222751.72,4.84
1122094.79,24.39,3.89,222751.72,4.84
1121719.04,24.38,3.88,222355.08,4.83
1121514.07,24.38,3.88,222455.23,4.84
1121309.09,24.38,3.89,222373.22,4.84
1121104.12,24.38,3.89,222356.21,4.84
1120899.14,24.38,3.89,222821.87,4.85
1120786.54,24.39,3.89,222615.05,4.84
1120628.98,24.38,3.89,222457.49,4.84
1120331.63,24.38,3.89,222197.52,4.84
1120126.66,24.38,3.89,222195.67,4.84
1119921.68,24.39,3.89,222194.29,4.84
1119716.71,24.39,3.89,222318.1,4.84
1119700.51,24.39,3.89,222243.53,4.84
1119702.89,24.39,3.89,222244.71,4.84
1119937.32,24.4,3.9,222204.58,4.84
1119937.32,24.4,3.9,222204.58,4.84
1119921.12,24.4,3.9,222711.24,4.85
1119716.15,24.4,3.9,222741.09,4.85
1119511.17,24.4,3.91,222829.32,4.86
1119306.19,24.4,3.91,222826.09,4.86
1119368.34,24.41,3.91,223053.38,4.86
1119163.36,24.41,3.91,223053.38,4.86
1119163.36,24.41,3.91,223053.38,4.86
1119163.36,24.41,3.91,223053.38,4.86
1119163.36,24.41,3.91,223053.38,4.86
1119163.36,24.41,3.91,223053.38,4.86
1119397.79,24.41,3.92,223077.72,4.87
1119143.91,24.41,3.91,222843.65,4.86
1118938.93,24.41,3.91,222846.17,4.86
1118733.96,24.41,3.91,222819.31,4.86
1118717.76,24.42,3.92,222819.31,4.86
1118512.78,24.42,3.92,222819.31,4.86
1118307.81,24.42,3.92,223443.19,4.88
1118307.81,24.42,3.92,223443.19,4.88
1118102.83,24.42,3.92,223441.35,4.88
1118102.83,24.42,3.92,223441.35,4.88
1118102.83,24.42,3.92,223441.35,4.88
1117897.86,24.42,3.92,223439.96,4.88
1117599.65,24.41,3.92,223120.89,4.87
1117394.67,24.42,3.92,223120.89,4.88
1117189.69,24.42,3.92,223378.29,4.88
1116810.29,24.41,3.91,222969.92,4.87
1116605.31,24.41,3.91,222894.1,4.87
1116400.34,24.41,3.91,222822.51,4.87
1116287.73,24.41,3.92,223131.58,4.88
1116287.73,24.41,3.92,223131.58,4.88
1116573.66,24.42,3.93,223270.38,4.88
1116368.68,24.42,3.93,223268.55,4.88
1116163.71,24.42,3.93,223267.15,4.89
1115958.73,24.43,3.93,223267.15,4.89
1115753.76,24.43,3.93,223374.01,4.89
1115548.78,24.43,3.93,223271.43,4.89
1115343.81,24.43,3.93,223545.29,4.9
1115343.81,24.43,3.93,223545.29,4.9
1115138.83,24.43,3.93,223322.14,4.89
1115138.83,24.43,3.93,223322.14,4.89
1114933.85,24.43,3.93,223267.15,4.89
1114728.88,24.43,3.93,223263.91,4.89
1114523.9,24.43,3.93,223263.91,4.89
1114070.63,24.42,3.93,222836.06,4.89
1113865.65,24.43,3.93,223045.43,4.89
1114100.08,24.43,3.94,222997.97,4.89
1113895.11,24.43,3.94,222841.46,4.89
1113690.13,24.43,3.94,223409.31,4.9
1113485.16,24.44,3.94,223132.09,4.9
1113280.18,24.44,3.94,223294.39,4.9
1113075.21,24.44,3.94,223292.32,4.9
1112870.23,24.44,3.94,223291.16,4.9
1112870.23,24.44,3.94,223291.16,4.9
1112871.45,24.44,3.94,223325.65,4.9
1112666.48,24.44,3.94,223429.89,4.91
1112666.48,24.44,3.94,223429.89,4.91
1112461.5,24.44,3.94,223436.56,4.91
1112256.53,24.44,3.94,223519.17,4.91
1112379.76,24.45,3.95,224052.69,4.92
1112379.76,24.45,3.95,224052.69,4.92
1112184.78,24.45,3.95,223871.14,4.92
1112184.78,24.45,3.95,223871.14,4.92
1111969.81,24.45,3.95,223653.86,4.92
1111764.83,24.45,3.95,223650.63,4.92
1111559.86,24.45,3.95,223650.63,4.92
1111543.66,24.45,3.96,223650.63,4.92
1111527.46,24.46,3.96,223721.91,4.92
1111742.06,24.47,3.97,223662.21,4.92
1111742.06,24.47,3.97,223662.21,4.92
1111742.06,24.47,3.97,223662.21,4.92
1111742.06,24.47,3.97,223662.21,4.92
1111537.09,24.47,3.97,223650.63,4.92
1111520.89,24.47,3.97,224529.04,4.94
1111520.89,24.47,3.97,224529.04,4.94
1111315.92,24.47,3.97,224584.62,4.95
1110936.51,24.47,3.97,224186.29,4.94
1110731.53,24.47,3.97,224183.06,4.94
1110526.56,24.47,3.97,224183.06,4.94
1110318.35,24.46,3.97,223974.85,4.94
1110302.15,24.47,3.97,223974.85,4.94
1110302.15,24.47,3.97,223838.91,4.93
1110536.58,24.48,3.98,223966.26,4.94
1110331.61,24.48,3.98,224047.78,4.94
1109952.2,24.47,3.97,224017.64,4.94
1110129.5,24.48,3.98,224937.86,4.96
1110129.5,24.48,3.98,224937.86,4.96
1110456.3,24.49,3.99,225246.76,4.97
1110278.49,24.49,3.99,225028.91,4.96
1110073.52,24.49,3.99,225025.68,4.96
1110250.82,24.5,4.0,225025.68,4.97
1110250.82,24.5,4.0,225025.68,4.97
1110045.85,24.5,4.0,225102.77,4.97
1110029.65,24.5,4.0,225057.69,4.97
1110029.65,24.5,4.0,225057.69,4.97
1109740.07,24.5,4.0,224955.09,4.97
1109535.1,24.5,4.0,224923.07,4.97
1109518.9,24.5,4.01,225378.19,4.98
1109324.33,24.5,4.0,225174.51,4.97
1109032.05,24.49,4.0,224752.25,4.96
1108827.08,24.5,4.0,224800.23,4.97
1108827.08,24.5,4.0,224800.23,4.97
1109061.51,24.5,4.01,225642.44,4.99
1109061.51,24.5,4.01,225642.44,4.99
1108856.53,24.5,4.01,225639.21,4.99
1108651.55,24.51,4.01,225639.21,4.99
1108272.15,24.5,4.0,225222.94,4.98
1108067.17,24.5,4.0,225291.83,4.98
1107862.2,24.5,4.0,225235.41,4.98
1107862.2,24.5,4.0,225235.41,4.98
1107985.43,24.51,4.01,225246.83,4.98
1108211.57,24.52,4.02,225749.08,4.99
1108211.57,24.52,4.02,225722.97,4.99
1108211.57,24.52,4.02,225722.97,4.99
1108006.6,24.52,4.02,225199.36,4.98
1108006.6,24.52,4.02,225199.36,4.98
1107635.48,24.51,4.01,225737.1,5.0
1107758.72,24.52,4.02,225930.36,5.0
1107553.74,24.52,4.02,225927.13,5.0
1107348.77,24.52,4.02,225927.13,5.0
1107143.79,24.52,4.02,226004.87,5.01
1107146.23,24.52,4.02,226028.08,5.01
1106988.8,24.52,4.02,225869.11,5.0
1106783.83,24.52,4.02,225834.05,5.0
1106787.49,24.52,4.02,225838.23,5.0
1106787.49,24.52,4.02,225836.97,5.0
1106582.52,24.52,4.02,225794.31,5.0
1106705.75,24.52,4.03,226226.64,5.01
1106497.54,24.52,4.02,225933.83,5.01
1106519.33,24.52,4.02,226023.1,5.01
1106753.76,24.53,4.03,226120.72,5.01
1106548.78,24.53,4.03,226226.9,5.02
1106661.17,24.53,4.04,226470.76,5.02
1106661.17,24.53,4.04,226470.76,5.02
1106456.19,24.53,4.04,226468.69,5.02
1106251.22,24.53,4.04,226467.52,5.02
1106145.01,24.53,4.04,226361.7,5.02
1106387.73,24.54,4.04,226416.91,5.02
1106371.53,24.54,4.05,226391.44,5.02
1106225.76,24.54,4.05,226525.03,5.03
1106225.76,24.54,4.05,226525.03,5.03
1106209.56,24.55,4.05,226444.82,5.02
1106193.36,24.55,4.05,226372.0,5.02
1105988.39,24.55,4.05,227314.08,5.05
1105738.4,24.55,4.05,227058.41,5.04
1105533.42,24.55,4.05,226932.17,5.04
1105533.42,24.55,4.05,226930.2,5.04
1105375.86,24.55,4.05,226771.23,5.04
1105375.86,24.55,4.05,226771.23,5.04
1105359.67,24.55,4.05,226769.19,5.04
1105154.69,24.55,4.05,226768.0,5.04
1104949.72,24.55,4.05,226857.16,5.04
1105184.15,24.56,4.06,226827.64,5.04
1105184.15,24.56,4.06,226827.64,5.04
1105184.15,24.56,4.06,226827.64,5.04
1105184.15,24.56,4.06,226827.64,5.04
1105167.95,24.56,4.07,226789.24,5.04
1104962.97,24.56,4.07,227534.61,5.06
1104946.78,24.57,4.07,227451.59,5.06
1104741.8,24.57,4.07,227518.7,5.06
1104536.83,24.57,4.07,227516.87,5.06
1104520.63,24.57,4.08,227515.47,5.06
1104315.65,24.58,4.08,227515.47,5.06
1104110.68,24.58,4.08,227616.54,5.07
1103905.7,24.58,4.08,227580.62,5.07
1103700.73,24.58,4.08,227518.53,5.07
1103823.96,24.58,4.09,228087.19,5.08
1103807.76,24.59,4.09,228186.59,5.08
1103602.79,24.59,4.09,228183.36,5.08
1103397.81,24.59,4.09,228183.36,5.09
1103381.62,24.59,4.1,228183.36,5.09
1103176.64,24.6,4.1,228211.98,5.09
1103176.64,24.6,4.1,228487.91,5.09
1102971.67,24.6,4.1,228463.99,5.09
1102995.9,24.6,4.1,228522.87,5.1
1102979.7,24.6,4.1,228518.18,5.1
1102774.72,24.6,4.1,228943.05,5.11
1102395.32,24.6,4.1,228542.36,5.1
1102190.34,24.6,4.1,228417.15,5.1
1102424.77,24.6,4.11,228413.92,5.1
1102219.8,24.61,4.11,228413.92,5.1
1102219.8,24.61,4.11,228490.15,5.1
1102014.82,24.61,4.11,228626.91,5.1
1101784.07,24.6,4.11,228507.67,5.1
1101579.09,24.6,4.11,228490.15,5.1
1101374.11,24.61,4.11,228907.68,5.11
1101357.92,24.61,4.11,228698.92,5.11
1101152.94,24.61,4.11,228585.56,5.11
1101480.65,24.62,4.12,229439.42,5.13
1101275.68,24.62,4.12,229437.35,5.13
1100951.64,24.62,4.12,229071.37,5.12
1100739.72,24.61,4.11,228906.17,5.12
1100534.75,24.61,4.12,228905.01,5.12
1100769.18,24.62,4.12,228905.01,5.12
1100538.42,24.62,4.12,228978.31,5.12
1100522.22,24.62,4.12,228933.03,5.12
1100506.03,24.63,4.13,228915.86,5.12
1100509.95,24.63,4.13,228942.58,5.12
1100304.97,24.63,4.13,228931.73,5.12
1100100.0,24.63,4.13,229614.26,5.14
1099895.02,24.63,4.13,229469.78,5.14
1099895.02,24.63,4.13,229517.93,5.14
1099878.83,24.63,4.13,229515.9,5.14
1099878.83,24.63,4.13,229515.9,5.14
1099673.85,24.63,4.14,229514.7,5.14
1100072.06,24.64,4.15,229546.33,5.14
1099867.08,24.64,4.15,229514.7,5.14
1099867.08,24.64,4.15,229516.36,5.14
1099662.11,24.65,4.15,229516.36,5.14
1099662.11,24.65,4.15,229516.36,5.14
1099477.13,24.65,4.15,231079.65,5.18
1099715.11,24.66,4.16,230988.34,5.18
1099949.54,24.67,4.17,230986.59,5.18
1099378.49,24.66,4.16,230441.74,5.17
1099378.49,24.66,4.16,230441.74,5.17
1099173.52,24.66,4.16,230440.26,5.17
1099157.32,24.66,4.17,230440.26,5.17
1098777.91,24.66,4.16,230661.34,5.18
1098572.94,24.66,4.16,230490.13,5.17
1098367.96,24.66,4.16,230481.9,5.17
1098351.77,24.66,4.17,230440.26,5.17
1098596.2,24.67,4.17,231483.67,5.2
1098381.22,24.67,4.17,231236.0,5.19
1098381.22,24.67,4.17,231236.0,5.19
1098365.02,24.68,4.18,231233.96,5.19
1098365.02,24.68,4.18,231233.96,5.19
1098365.02,24.68,4.18,231233.96,5.19
1098348.83,24.68,4.18,231232.77,5.2
1098143.85,24.68,4.18,231232.77,5.2
1097938.88,24.68,4.18,231266.78,5.2
1097733.9,24.68,4.19,231253.38,5.2
1097215.06,24.67,4.18,230696.25,5.19
1096984.3,24.67,4.17,230549.46,5.19
1097312.01,24.68,4.18,230528.85,5.19
1095672.2,24.69,4.19,230525.62,5.19
1095269.52,24.68,4.18,230858.77,5.2
1095503.95,24.69,4.19,230978.3,5.21
1095298.97,24.69,4.19,231455.25,5.22
1095094.0,24.69,4.19,231453.18,5.22
1095094.0,24.69,4.19,231453.18,5.22
1094714.59,24.69,4.19,231041.9,5.21
1094698.4,24.69,4.19,231040.73,5.21
1094493.42,24.69,4.19,231040.73,5.21
1094288.44,24.69,4.19,231090.4,5.21
1094083.47,24.69,4.2,231050.38,5.21
1094317.9,24.7,4.2,231044.3,5.22
1094112.92,24.7,4.2,231601.93,5.23
1094112.92,24.7,4.2,231601.93,5.23
1093907.95,24.7,4.21,231648.66,5.23
1093702.97,24.7,4.21,231674.01,5.23
1093702.97,24.7,4.21,231674.01,5.23
1093826.21,24.71,4.21,231648.21,5.23
1093621.23,24.71,4.21,231645.43,5.23
1093416.26,24.71,4.21,231913.49,5.24
1093630.86,24.72,4.22,231669.21,5.24
1093634.52,24.72,4.22,231699.87,5.24
1093634.52,24.72,4.22,231699.87,5.24
1093429.54,24.72,4.22,232413.14,5.25
1093224.57,24.72,4.22,232161.88,5.25
1093224.57,24.72,4.22,232161.88,5.25
1092845.16,24.72,4.22,231769.47,5.24
1092828.97,24.72,4.22,232058.26,5.25
1092489.39,24.71,4.22,231879.6,5.25
1092191.18,24.71,4.21,231549.89,5.24
1091986.2,24.71,4.21,231546.66,5.24
1091781.23,24.71,4.21,231546.66,5.24
1091781.23,24.71,4.21,231546.66,5.24
1091576.25,24.71,4.21,231597.09,5.24
1091371.28,24.71,4.22,231581.68,5.24
1091605.71,24.72,4.22,231546.77,5.24
1091606.93,24.72,4.22,231580.56,5.24
1091401.95,24.72,4.22,231895.46,5.25
1091196.98,24.72,4.23,231671.42,5.25
1090992.0,24.72,4.23,232031.24,5.26
1090787.03,24.73,4.23,232029.4,5.26
1090582.05,24.73,4.23,232028.01,5.26
1090565.85,24.73,4.23,232028.01,5.26
1090186.45,24.72,4.23,231637.21,5.25
1089981.47,24.73,4.23,231686.88,5.26
1089776.5,24.73,4.23,231646.86,5.26
1089571.52,24.73,4.23,231637.21,5.26
1089366.55,24.73,4.23,231955.97,5.27
1089161.57,24.73,4.23,231797.49,5.26
1088956.59,24.73,4.23,231794.26,5.26
1089191.02,24.74,4.24,231794.26,5.26
1089174.83,24.74,4.24,231794.26,5.27
1089174.83,24.74,4.24,231794.26,5.27
1089176.05,24.74,4.24,231828.75,5.27
1089176.05,24.74,4.24,231857.25,5.27
1088796.64,24.74,4.24,231973.67,5.27
1088797.86,24.74,4.24,231974.89,5.27
1089032.29,24.74,4.25,231908.96,5.27
1088827.32,24.75,4.25,232066.34,5.27
1088827.32,24.75,4.25,232116.97,5.28
1088807.08,24.75,4.25,233957.58,5.32
1089429.56,24.77,4.27,233895.68,5.32
1089224.58,24.77,4.27,233922.46,5.32
1089552.29,24.78,4.28,233895.84,5.32
1089347.32,24.78,4.28,233892.85,5.32
1089142.34,24.78,4.28,234505.16,5.34
1089142.34,24.78,4.28,234505.16,5.34
1089142.34,24.78,4.28,234505.16,5.34
1089146.13,24.78,4.28,234506.21,5.34
1088941.16,24.78,4.28,234455.81,5.34
1089644.53,24.8,4.3,235492.05,5.36
1089439.55,24.8,4.3,235490.22,5.36
1088994.2,24.8,4.3,234963.64,5.35
1088994.2,24.8,4.3,234963.64,5.35
1088789.22,24.8,4.3,234962.24,5.35
1088584.25,24.8,4.3,235041.72,5.35
1088379.27,24.8,4.3,235038.26,5.36
1088106.22,24.8,4.3,235367.59,5.36
1088229.45,24.8,4.31,235291.57,5.36
1088463.88,24.81,4.31,236360.04,5.39
1088268.9,24.81,4.32,235885.17,5.38
1087820.98,24.81,4.31,235087.28,5.36
1087630.49,24.81,4.31,235325.06,5.37
1087425.51,24.81,4.31,235321.82,5.37
1087220.53,24.81,4.31,235321.82,5.37
1087015.56,24.81,4.32,235420.29,5.37
1086999.36,24.82,4.32,235372.73,5.37
1086794.39,24.82,4.32,235331.28,5.37
1086589.41,24.82,4.32,235654.31,5.38
1086589.41,24.82,4.32,235654.31,5.38
1086384.44,24.82,4.32,235563.84,5.38
1086179.46,24.82,4.32,235485.61,5.38
1085974.48,24.82,4.32,235482.38,5.38
1085769.51,24.82,4.33,235482.38,5.38
1085564.53,24.82,4.33,235482.38,5.38
1085405.75,24.82,4.32,235324.76,5.38
1085014.87,24.82,4.32,234890.84,5.37
1085014.87,24.82,4.32,234890.84,5.37
1085014.87,24.82,4.32,234915.83,5.37
1085249.3,24.82,4.33,234916.51,5.37
1085044.32,24.82,4.33,236066.98,5.4
1084859.35,24.83,4.33,235704.02,5.39
1085087.73,24.84,4.34,236163.6,5.41
1084677.48,24.83,4.33,235604.37,5.39
1084677.48,24.83,4.33,235604.37,5.39
1084472.5,24.83,4.34,235602.3,5.39
1084267.53,24.83,4.34,235601.13,5.4
1084108.75,24.83,4.33,235442.36,5.39
1084092.55,24.84,4.34,235442.36,5.39
1084326.98,24.84,4.35,235462.34,5.39
1084326.98,24.84,4.35,235462.34,5.39
1084025.77,24.84,4.34,235164.89,5.39
1083738.28,24.83,4.34,234876.35,5.38
1083533.31,24.83,4.34,234856.37,5.38
1083517.11,24.84,4.34,235349.21,5.4
1083500.92,24.84,4.35,235444.51,5.4
1083295.94,24.84,4.35,235542.87,5.4
1083090.96,24.84,4.35,235540.8,5.4
1083090.96,24.84,4.35,235540.8,5.4
1082885.99,24.85,4.35,235539.64,5.4
1081246.18,24.85,4.36,235536.4,5.41
1081246.18,24.85,4.36,235536.4,5.41
1081041.21,24.85,4.36,235607.45,5.42
1081025.01,24.86,4.36,235569.99,5.42
1080820.04,24.86,4.36,235546.2,5.42
1080803.84,24.86,4.37,235943.01,5.43
1080424.43,24.86,4.36,235881.43,5.43
1080667.15,24.87,4.37,235713.81,5.42
1080667.15,24.87,4.37,235713.81,5.42
1081246.56,24.88,4.38,236864.84,5.45
1081246.56,24.88,4.38,236864.84,5.45
1081041.59,24.88,4.38,236861.61,5.45
1080836.61,24.88,4.38,236861.61,5.45
1080666.97,24.88,4.38,236911.6,5.45
1080462.0,24.88,4.38,236911.6,5.46
1080445.8,24.89,4.39,236980.81,5.46
1080240.82,24.89,4.39,236911.86,5.46
1080475.26,24.9,4.4,236926.23,5.46
1080270.28,24.9,4.4,237587.65,5.48
1080254.08,24.9,4.4,237529.57,5.48
1079874.68,24.89,4.4,237290.9,5.47
1079669.7,24.9,4.4,237289.06,5.47
1079672.14,24.9,4.4,237349.77,5.47
1079467.17,24.9,4.4,237348.37,5.47
1079701.6,24.9,4.41,237469.99,5.48
1079685.4,24.91,4.41,237389.9,5.48
1079480.43,24.91,4.41,237348.37,5.48
1079101.02,24.9,4.41,238165.08,5.5
1079101.02,24.9,4.41,238165.95,5.5
1078896.04,24.9,4.41,237614.7,5.48
1079140.47,24.91,4.42,237464.93,5.48
1078949.98,24.91,4.42,238082.86,5.5
1079184.41,24.92,4.43,238081.11,5.5
1078979.43,24.92,4.43,238079.63,5.5
1078600.03,24.92,4.42,238537.97,5.51
1078395.05,24.92,4.42,238486.36,5.51
1078190.07,24.92,4.42,238094.24,5.5
1078027.41,24.92,4.42,237910.62,5.5
1078355.12,24.93,4.43,239225.66,5.53
1078358.78,24.93,4.43,239229.86,5.53
1078316.41,24.93,4.43,239493.55,5.54
1078593.87,24.94,4.44,239006.61,5.53
1078450.3,24.94,4.44,239285.55,5.53
1078245.33,24.94,4.44,239283.72,5.54
1078479.76,24.95,4.45,239282.32,5.54
1078274.78,24.95,4.45,239282.32,5.54
1078069.81,24.95,4.45,239533.8,5.54
1077360.13,24.94,4.44,238725.71,5.53
1077155.15,24.94,4.45,239117.24,5.54
1076950.18,24.94,4.45,238644.43,5.53
1077198.56,24.96,4.46,239722.0,5.55
1076993.58,24.96,4.46,239718.77,5.55
1076993.58,24.96,4.46,239718.77,5.55
