ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1137,5788,5251870,6212,5251870
1137,5788,5252090,6212,5252090
1137,5788,5252640,6212,5252640
1137,5788,5253450,6212,5253450
1137,5788,5253920,6212,5253920
1137,5788,5254390,6212,5254390
1137,5788,5255200,6212,5255200
1137,5788,5255850,6212,5255850
1137,5788,5256320,6212,5256320
1137,5788,5257130,6212,5257130
1137,5788,5258130,6212,5258130
1138,5796,5258940,6212,5258940
1138,5796,5259940,6212,5259940
1138,5796,5260410,6212,5260410
1138,5796,5261410,6212,5261410
1138,5796,5261780,6212,5261780
1138,5796,5262430,6212,5262430
1138,5796,5262900,6212,5262900
1138,5796,5263370,6212,5263370
1138,5796,5263840,6212,5263840
1138,5796,5264070,6212,5264070
1139,5798,5264540,6212,5264540
1139,5798,5265540,6212,5265540
1140,5802,5266540,6212,5266540
1140,5802,5267010,6212,5267010
1140,5802,5267330,6212,5267330
1140,5802,5267800,6212,5267800
1140,5802,5268390,6212,5268390
1140,5802,5269200,6212,5269200
1140,5802,5269360,6212,5269360
1140,5802,5269830,6212,5269830
1140,5802,5270830,6212,5270830
1140,5802,5270830,6212,5270830
1140,5802,5271830,6212,5271830
1141,5810,5272830,6212,5272830
1141,5810,5272830,6212,5272830
1141,5810,5273640,6212,5273640
1141,5810,5273750,6212,5273750
1141,5810,5273750,6212,5273750
1141,5810,5274560,6212,5274560
1141,5810,5275560,6212,5275560
1141,5810,5276560,6212,5276560
1141,5810,5277560,6212,5277560
1141,5810,5278370,6212,5278370
1141,5810,5279370,6212,5279370
1142,5812,5280370,6212,5280370
1142,5812,5281180,6212,5281180
1143,5814,5282180,6212,5282180
1143,5814,5283180,6212,5283180
1144,5822,5284180,6212,5284180
1144,5822,5284730,6212,5284730
1144,5822,5284730,6212,5284730
1144,5822,5285080,6212,5285080
1144,5822,5285890,6212,5285890
1144,5822,5286890,6212,5286890
1144,5822,5287890,6212,5287890
1144,5822,5288360,6212,5288360
1144,5822,5289170,6212,5289170
1144,5822,5289980,6212,5289980
1144,5822,5290980,6212,5290980
1144,5822,5290980,6212,5290980
1145,5830,5291980,6212,5291980
1145,5830,5292980,6212,5292980
1145,5830,5293450,6212,5293450
1145,5830,5294450,6212,5294450
1145,5830,5294920,6212,5294920
1145,5830,5295390,6212,5295390
1145,5830,5295860,6212,5295860
1145,5830,5296670,6212,5296670
1145,5830,5297140,6212,5297140
1145,5830,5297140,6212,5297140
1145,5830,5297950,6212,5297950
1146,5838,5298420,6212,5298420
1146,5838,5298420,6212,5298420
1146,5838,5298890,6212,5298890
1146,5838,5299360,6212,5299360
1146,5838,5299950,6212,5299950
1146,5838,5299950,6212,5299950
1146,5838,5300420,6212,5300420
1146,5838,5300890,6212,5300890
1146,5838,5301700,6212,5301700
1146,5838,5301860,6212,5301860
1146,5838,5301860,6212,5301860
1146,5838,5302670,6212,5302670
1146,5838,5303670,6212,5303670
1147,5840,5304670,6212,5304670
1147,5840,5305140,6212,5305140
1147,5840,5306140,6212,5306140
1148,5848,5306610,6212,5306610
1148,5848,5306610,6212,5306610
1148,5848,5306610,6212,5306610
1148,5848,5306930,6212,5306930
1148,5848,5307740,6212,5307740
1148,5848,5308550,6212,5308550
1148,5848,5308550,6212,5308550
1148,5848,5309360,6212,5309360
1148,5848,5309360,6212,5309360
1148,5848,5309830,6212,5309830
1148,5848,5310380,6212,5310380
1148,5848,5311380,6212,5311380
1148,5848,5311700,6212,5311700
1148,5848,5312510,6212,5312510
1148,5848,5313320,6212,5313320
1148,5848,5313790,6212,5313790
1148,5848,5314260,6212,5314260
1148,5848,5315260,6212,5315260
1149,5856,5315910,6212,5315910
1149,5856,5316370,6212,5316370
1149,5856,5316840,6212,5316840
1149,5856,5317310,6212,5317310
1149,5856,5318120,6212,5318120
1149,5856,5318590,6212,5318590
1149,5856,5318590,6212,5318590
1149,5856,5319400,6212,5319400
1149,5856,5319950,6212,5319950
1149,5856,5320270,6212,5320270
1149,5856,5321270,6212,5321270
1149,5856,5322270,6212,5322270
1150,5858,5322740,6212,5322740
1150,5858,5323390,6212,5323390
1150,5858,5323850,6212,5323850
1151,5866,5324850,6212,5324850
1151,5866,5325660,6212,5325660
1151,5866,5325660,6212,5325660
1151,5866,5326660,6212,5326660
1151,5866,5326660,6212,5326660
1151,5866,5327660,6212,5327660
1151,5866,5328250,6212,5328250
1151,5866,5328570,6212,5328570
1151,5866,5329570,6212,5329570
1151,5866,5330570,6212,5330570
1151,5866,5330570,6212,5330570
1151,5866,5331570,6212,5331570
1152,5868,5332040,6212,5332040
1152,5868,5332850,6212,5332850
1153,5870,5333850,6212,5333850
1153,5870,5334070,6212,5334070
1153,5870,5334660,6212,5334660
1153,5870,5335130,6212,5335130
1154,5872,5335600,6212,5335600
1154,5872,5336600,6212,5336600
1154,5872,5337070,6212,5337070
1154,5872,5337230,6212,5337230
1155,5880,5338040,6212,5338040
1155,5880,5338850,6212,5338850
1155,5880,5338850,6212,5338850
1155,5880,5339850,6212,5339850
1155,5880,5340170,6212,5340170
1155,5880,5340640,6212,5340640
1155,5880,5341450,6212,5341450
1155,5880,5342450,6212,5342450
1155,5880,5343450,6212,5343450
1155,5880,5343920,6212,5343920
1155,5880,5344240,6212,5344240
1155,5880,5345050,6212,5345050
1156,5882,5345860,6212,5345860
1156,5882,5346860,6212,5346860
1157,5884,5347670,6212,5347670
1157,5884,5348670,6212,5348670
1158,5892,5349140,6212,5349140
1158,5892,5349250,6212,5349250
1158,5892,5349600,6212,5349600
1158,5892,5350410,6212,5350410
1158,5892,5351220,6212,5351220
1158,5892,5351540,6212,5351540
1158,5892,5352010,6212,5352010
1158,5892,5352820,6212,5352820
1158,5892,5352980,6212,5352980
1158,5892,5353450,6212,5353450
1158,5892,5354100,6212,5354100
1158,5892,5354100,6212,5354100
1158,5892,5354910,6212,5354910
1158,5892,5354910,6212,5354910
1159,5900,5356910,6212,5356910
1159,5900,5357910,6212,5357910
1159,5900,5358350,6212,5358350
1159,5900,5358820,6212,5358820
1159,5900,5359050,6212,5359050
1159,5900,5359050,6212,5359050
1159,5900,5359050,6212,5359050
1159,5900,5359860,6212,5359860
1159,5900,5360670,6212,5360670
1159,5900,5360830,6212,5360830
1159,5900,5361830,6212,5361830
1159,5900,5362150,6212,5362150
1159,5900,5362150,6212,5362150
1159,5900,5362620,6212,5362620
1159,5900,5363620,6212,5363620
1160,5908,5364430,6212,5364430
1160,5908,5365240,6212,5365240
1160,5908,5366050,6212,5366050
1160,5908,5367050,6212,5367050
1160,5908,5367860,6212,5367860
1160,5908,5368670,6212,5368670
1160,5908,5369320,6212,5369320
1160,5908,5369970,6212,5369970
1161,5910,5370970,6212,5370970
1161,5910,5371430,6212,5371430
1162,5914,5372020,6212,5372020
1163,5922,5373020,6212,5373020
1163,5922,5373340,6212,5373340
1163,5922,5374150,6212,5374150
1163,5922,5374620,6212,5374620
1163,5922,5375620,6212,5375620
1163,5922,5376080,6212,5376080
1163,5922,5376550,6212,5376550
1163,5922,5377010,6212,5377010
1163,5922,5378010,6212,5378010
1163,5922,5378330,6212,5378330
1163,5922,5378650,6212,5378650
1163,5922,5379120,6212,5379120
1163,5922,5379120,6212,5379120
1163,5922,5379930,6212,5379930
1164,5924,5380400,6212,5380400
1164,5924,5380990,6212,5380990
1164,5924,5381460,6212,5381460
1164,5924,5382110,6212,5382110
1164,5924,5382920,6212,5382920
1164,5924,5383570,6212,5383570
1164,5924,5383730,6212,5383730
1164,5924,5384050,6212,5384050
1165,5932,5385050,6212,5385050
1165,5932,5385860,6212,5385860
1165,5932,5385860,6212,5385860
1165,5932,5386330,6212,5386330
1165,5932,5387330,6212,5387330
1165,5932,5387330,6212,5387330
1165,5932,5387800,6212,5387800
1165,5932,5387800,6212,5387800
1165,5932,5388120,6212,5388120
1165,5932,5388590,6212,5388590
1165,5932,5389240,6212,5389240
1165,5932,5390240,6212,5390240
1166,5940,5391240,6212,5391240
1166,5940,5391240,6212,5391240
1166,5940,5392050,6212,5392050
1166,5940,5392050,6212,5392050
1166,5940,5392860,6212,5392860
1166,5940,5393860,6212,5393860
1166,5940,5394860,6212,5394860
1166,5940,5395670,6212,5395670
1166,5940,5395670,6212,5395670
1166,5940,5396670,6212,5396670
1166,5940,5396890,6212,5396890
1166,5940,5397890,6212,5397890
1166,5940,5398890,6212,5398890
1167,5948,5399890,6212,5399890
1167,5948,5400360,6212,5400360
1167,5948,5401170,6212,5401170
1167,5948,5401490,6212,5401490
1167,5948,5402300,6212,5402300
1167,5948,5403300,6212,5403300
1167,5948,5404110,6212,5404110
1167,5948,5404110,6212,5404110
1167,5948,5405110,6212,5405110
1167,5948,5405920,6212,5405920
1167,5948,5405920,6212,5405920
1167,5948,5406290,6212,5406290
1167,5948,5406290,6212,5406290
1167,5948,5406760,6212,5406760
1168,5956,5407760,6212,5407760
1168,5956,5408570,6212,5408570
1168,5956,5408570,6212,5408570
1168,5956,5409570,6212,5409570
1168,5956,5409890,6212,5409890
1168,5956,5410360,6212,5410360
1168,5956,5410830,6212,5410830
1168,5956,5411830,6212,5411830
1168,5956,5412480,6212,5412480
1168,5956,5412480,6212,5412480
1168,5956,5412950,6212,5412950
1168,5956,5413180,6212,5413180
1169,5964,5413650,6212,5413650
1169,5964,5414650,6212,5414650
1169,5964,5415650,6212,5415650
1169,5964,5416460,6212,5416460
1169,5964,5416690,6212,5416690
1169,5964,5417500,6212,5417500
1169,5964,5417970,6212,5417970
1169,5964,5418440,6212,5418440
1169,5964,5419030,6212,5419030
1169,5964,5420030,6212,5420030
1169,5964,5421030,6212,5421030
1170,5972,5422030,6212,5422030
1170,5972,5422500,6212,5422500
1170,5972,5423500,6212,5423500
1170,5972,5423820,6212,5423820
1170,5972,5424630,6212,5424630
1170,5972,5425440,6212,5425440
1170,5972,5425440,6212,5425440
1170,5972,5426250,6212,5426250
1170,5972,5427250,6212,5427250
1170,5972,5428250,6212,5428250
1171,5974,5429060,6212,5429060
1171,5974,5430060,6212,5430060
1172,5978,5431060,6212,5431060
1172,5978,5431530,6212,5431530
1172,5978,5432000,6212,5432000
1172,5978,5432320,6212,5432320
1172,5978,5433320,6212,5433320
1172,5978,5433320,6212,5433320
1172,5978,5434320,6212,5434320
1172,5978,5434550,6212,5434550
1173,5980,5435020,6212,5435020
1173,5980,5435490,6212,5435490
1173,5980,5435490,6212,5435490
1173,5980,5436490,6212,5436490
1174,5988,5436960,6212,5436960
1174,5988,5437430,6212,5437430
1174,5988,5437430,6212,5437430
1174,5988,5437430,6212,5437430
1174,5988,5438240,6212,5438240
1174,5988,5438560,6212,5438560
1174,5988,5438560,6212,5438560
1174,5988,5438560,6212,5438560
1174,5988,5439030,6212,5439030
1174,5988,5439500,6212,5439500
1174,5988,5440310,6212,5440310
1174,5988,5441120,6212,5441120
1174,5988,5441930,6212,5441930
1174,5988,5442250,6212,5442250
1174,5988,5442250,6212,5442250
1174,5988,5442900,6212,5442900
1175,5996,5443900,6212,5443900
1175,5996,5444710,6212,5444710
1175,5996,5444940,6212,5444940
1175,5996,5444940,6212,5444940
1175,5996,5445170,6212,5445170
1175,5996,5445170,6212,5445170
1175,5996,5446170,6212,5446170
1175,5996,5446170,6212,5446170
1175,5996,5446980,6212,5446980
1175,5996,5447980,6212,5447980
1175,5996,5448980,6212,5448980
1175,5996,5449980,6212,5449980
1175,5996,5450210,6212,5450210
1176,5998,5451020,6212,5451020
1176,5998,5451340,6212,5451340
1176,5998,5452150,6212,5452150
1177,6006,5452960,6212,5452960
1177,6006,5453420,6212,5453420
1177,6006,5453890,6212,5453890
1177,6006,5454700,6212,5454700
1177,6006,5454930,6212,5454930
1177,6006,5455740,6212,5455740
1177,6006,5456550,6212,5456550
1177,6006,5457360,6212,5457360
1177,6006,5458170,6212,5458170
1177,6006,5458640,6212,5458640
1177,6006,5458640,6212,5458640
1177,6006,5459290,6212,5459290
1178,6008,5459760,6212,5459760
1178,6008,5460570,6212,5460570
1179,6016,5461570,6212,5461570
1179,6016,5462570,6212,5462570
1179,6016,5463570,6212,5463570
1179,6016,5464380,6212,5464380
1179,6016,5465380,6212,5465380
1179,6016,5466380,6212,5466380
1179,6016,5466850,6212,5466850
1179,6016,5467660,6212,5467660
1179,6016,5467660,6212,5467660
1179,6016,5468660,6212,5468660
1180,6018,5469470,6212,5469470
1180,6018,5470470,6212,5470470
1181,6020,5471280,6212,5471280
1181,6020,5471740,6212,5471740
1182,6028,5472550,6212,5472550
1182,6028,5473360,6212,5473360
1182,6028,5473830,6212,5473830
1182,6028,5474640,6212,5474640
1182,6028,5474640,6212,5474640
1182,6028,5475110,6212,5475110
1182,6028,5476110,6212,5476110
1182,6028,5476340,6212,5476340
1182,6028,5477340,6212,5477340
1182,6028,5478150,6212,5478150
1182,6028,5478520,6212,5478520
1182,6028,5479520,6212,5479520
1183,6036,5479840,6212,5479840
1183,6036,5480430,6212,5480430
1183,6036,5481430,6212,5481430
1183,6036,5482240,6212,5482240
1183,6036,5482700,6212,5482700
1183,6036,5483700,6212,5483700
1183,6036,5484510,6212,5484510
1183,6036,5484510,6212,5484510
1183,6036,5484830,6212,5484830
1183,6036,5484830,6212,5484830
1183,6036,5485640,6212,5485640
1183,6036,5486110,6212,5486110
1183,6036,5486580,6212,5486580
1184,6044,5487390,6212,5487390
1184,6044,5488390,6212,5488390
1184,6044,5489390,6212,5489390
1184,6044,5489860,6212,5489860
1184,6044,5490860,6212,5490860
1184,6044,5491670,6212,5491670
1184,6044,5492140,6212,5492140
1184,6044,5493140,6212,5493140
1184,6044,5493610,6212,5493610
1184,6044,5494420,6212,5494420
1185,6052,5495420,6212,5495420
1185,6052,5496010,6212,5496010
1185,6052,5496820,6212,5496820
1185,6052,5497820,6212,5497820
1185,6052,5498290,6212,5498290
1185,6052,5499100,6212,5499100
1185,6052,5500100,6212,5500100
1185,6052,5501100,6212,5501100
1186,6054,5502100,6212,5502100
1186,6054,5502570,6212,5502570
1186,6054,5503380,6212,5503380
1187,6062,5504030,6212,5504030
1187,6062,5505030,6212,5505030
1187,6062,5505350,6212,5505350
1187,6062,5506350,6212,5506350
1187,6062,5506820,6212,5506820
1187,6062,5507040,6212,5507040
1187,6062,5507630,6212,5507630
1187,6062,5507630,6212,5507630
1187,6062,5508100,6212,5508100
1187,6062,5508910,6212,5508910
1187,6062,5509380,6212,5509380
1188,6070,5510380,6212,5510380
1188,6070,5510610,6212,5510610
1188,6070,5511420,6212,5511420
1188,6070,5512420,6212,5512420
1188,6070,5512740,6212,5512740
1188,6070,5513550,6212,5513550
1188,6070,5514360,6212,5514360
1188,6070,5514680,6212,5514680
1188,6070,5514680,6212,5514680
1188,6070,5515490,6212,5515490
1188,6070,5515490,6212,5515490
1188,6070,5515810,6212,5515810
1188,6070,5516280,6212,5516280
1188,6070,5517090,6212,5517090
1188,6070,5518090,6212,5518090
1189,6078,5518560,6212,5518560
1189,6078,5519560,6212,5519560
1189,6078,5519910,6212,5519910
1189,6078,5520720,6212,5520720
1189,6078,5521530,6212,5521530
1189,6078,5522000,6212,5522000
1189,6078,5522650,6212,5522650
1189,6078,5523120,6212,5523120
1189,6078,5523770,6212,5523770
1189,6078,5524580,6212,5524580
1190,6080,5525390,6212,5525390
1190,6080,5525620,6212,5525620
1190,6080,5526430,6212,5526430
1191,6082,5527240,6212,5527240
1191,6082,5528240,6212,5528240
1192,6090,5529240,6212,5529240
1192,6090,5530240,6212,5530240
1192,6090,5530560,6212,5530560
1192,6090,5531560,6212,5531560
1192,6090,5532030,6212,5532030
1192,6090,5532350,6212,5532350
1192,6090,5533350,6212,5533350
1192,6090,5534000,6212,5534000
1192,6090,5534810,6212,5534810
1192,6090,5535810,6212,5535810
1193,6098,5536620,6212,5536620
1193,6098,5537210,6212,5537210
1193,6098,5537440,6212,5537440
1193,6098,5537760,6212,5537760
1193,6098,5538080,6212,5538080
1193,6098,5538080,6212,5538080
1193,6098,5539080,6212,5539080
1193,6098,5539550,6212,5539550
1193,6098,5540360,6212,5540360
1193,6098,5540360,6212,5540360
1193,6098,5540680,6212,5540680
1193,6098,5541490,6212,5541490
1193,6098,5542300,6212,5542300
1193,6098,5542770,6212,5542770
1193,6098,5542880,6212,5542880
1194,6106,5543230,6212,5543230
1194,6106,5543230,6212,5543230
1194,6106,5543230,6212,5543230
1194,6106,5543700,6212,5543700
1194,6106,5544510,6212,5544510
1194,6106,5545510,6212,5545510
1194,6106,5545980,6212,5545980
1194,6106,5546200,6212,5546200
1194,6106,5546430,6212,5546430
1194,6106,5546900,6212,5546900
1194,6106,5547900,6212,5547900
1194,6106,5548370,6212,5548370
1195,6114,5548840,6212,5548840
1195,6114,5549650,6212,5549650
1195,6114,5550460,6212,5550460
1195,6114,5551460,6212,5551460
1195,6114,5552460,6212,5552460
1195,6114,5552570,6212,5552570
1195,6114,5553220,6212,5553220
1195,6114,5553690,6212,5553690
1195,6114,5554160,6212,5554160
1195,6114,5554630,6212,5554630
1195,6114,5554950,6212,5554950
1195,6114,5555110,6212,5555110
1196,6116,5556110,6212,5556110
1196,6116,5556920,6212,5556920
1196,6116,5557730,6212,5557730
1196,6116,5558200,6212,5558200
1196,6116,5559010,6212,5559010
1197,6124,5559820,6212,5559820
1197,6124,5560820,6212,5560820
1197,6124,5561630,6212,5561630
1197,6124,5562440,6212,5562440
1197,6124,5562440,6212,5562440
1197,6124,5563440,6212,5563440
1197,6124,5564250,6212,5564250
1197,6124,5565060,6212,5565060
1197,6124,5565530,6212,5565530
1197,6124,5566530,6212,5566530
1198,6126,5567000,6212,5567000
1198,6126,5568000,6212,5568000
1199,6128,5568810,6212,5568810
1199,6128,5569130,6212,5569130
1199,6128,5569130,6212,5569130
1199,6128,5569600,6212,5569600
1199,6128,5569600,6212,5569600
1200,6136,5570190,6212,5570190
1200,6136,5570190,6212,5570190
1200,6136,5571000,6212,5571000
1200,6136,5572000,6212,5572000
1200,6136,5573000,6212,5573000
1200,6136,5573810,6212,5573810
1200,6136,5574280,6212,5574280
1200,6136,5574280,6212,5574280
1200,6136,5575280,6212,5575280
1200,6136,5575750,6212,5575750
1200,6136,5576750,6212,5576750
1201,6144,5577750,6212,5577750
1201,6144,5578750,6212,5578750
1201,6144,5579070,6212,5579070
1201,6144,5579540,6212,5579540
1201,6144,5579540,6212,5579540
1201,6144,5580130,6212,5580130
1201,6144,5580130,6212,5580130
1201,6144,5580130,6212,5580130
1201,6144,5580940,6212,5580940
1201,6144,5581750,6212,5581750
1201,6144,5582560,6212,5582560
1201,6144,5583560,6212,5583560
1201,6144,5584210,6212,5584210
1201,6144,5584210,6212,5584210
1202,6146,5585020,6212,5585020
1202,6146,5585830,6212,5585830
1203,6154,5586830,6212,5586830
1203,6154,5587830,6212,5587830
1203,6154,5588830,6212,5588830
1203,6154,5589830,6212,5589830
1203,6154,5590830,6212,5590830
1203,6154,5590830,6212,5590830
1203,6154,5591830,6212,5591830
1203,6154,5591830,6212,5591830
1203,6154,5592290,6212,5592290
1203,6154,5592290,6212,5592290
1203,6154,5592290,6212,5592290
1203,6154,5593100,6212,5593100
1204,6162,5594100,6212,5594100
1204,6162,5595100,6212,5595100
1204,6162,5595910,6212,5595910
1204,6162,5596560,6212,5596560
1204,6162,5597030,6212,5597030
1204,6162,5597840,6212,5597840
1204,6162,5598310,6212,5598310
1204,6162,5598630,6212,5598630
1204,6162,5599180,6212,5599180
1204,6162,5599180,6212,5599180
1204,6162,5599990,6212,5599990
1205,6164,5600580,6212,5600580
1206,6172,5608580,6212,5608580
1206,6172,5609050,6212,5609050
1206,6172,5610050,6212,5610050
1207,6176,5610860,6212,5610860
1207,6176,5611860,6212,5611860
1207,6176,5612860,6212,5612860
1207,6176,5613330,6212,5613330
1208,6184,5614140,6212,5614140
1208,6184,5614610,6212,5614610
1208,6184,5615420,6212,5615420
1208,6184,5616070,6212,5616070
1208,6184,5616880,6212,5616880
1208,6184,5617340,6212,5617340
1208,6184,5617990,6212,5617990
1208,6184,5618800,6212,5618800
1208,6184,5619800,6212,5619800
1208,6184,5620270,6212,5620270
1209,6192,5621080,6212,5621080
1209,6192,5621080,6212,5621080
1209,6192,5621240,6212,5621240
1209,6192,5621710,6212,5621710
1209,6192,5622520,6212,5622520
1209,6192,5622840,6212,5622840
1209,6192,5623650,6212,5623650
1209,6192,5624120,6212,5624120
1209,6192,5624930,6212,5624930
1209,6192,5625580,6212,5625580
1209,6192,5626050,6212,5626050
1209,6192,5627050,6212,5627050
1210,6194,5627860,6212,5627860
1210,6194,5628410,6212,5628410
1211,6196,5629220,6212,5629220
1211,6196,5630030,6212,5630030
1211,6196,5630500,6212,5630500
1212,6204,5631310,6212,5631310
1212,6204,5631770,6212,5631770
1212,6204,5631770,6212,5631770
1212,6204,5631770,6212,5631770
1212,6204,5631770,6212,5631770
1212,6204,5632770,6212,5632770
1212,6204,5633230,6212,5633230
1212,6204,5633230,6212,5633230
1212,6204,5633230,6212,5633230
1212,6204,5633550,6212,5633550
1212,6204,5634360,6212,5634360
1212,6204,5634680,6212,5634680
1212,6204,5635490,6212,5635490
1212,6204,5636300,6212,5636300
1212,6204,5636850,6212,5636850
1212,6204,5637500,6212,5637500
1213,6212,5638150,6212,5638150
1213,6212,5638150,6212,5638150
1213,6212,5638620,6212,5638620
1213,6212,5639430,6212,5639430
1213,6212,5639900,6212,5639900
1213,6212,5640370,6212,5640370
1213,6212,5641370,6212,5641370
1213,6212,5641370,6212,5649370
1213,6212,5642020,6212,5650020
1213,6212,5642830,6212,5650830
1213,6212,5642830,6212,5650830
1213,6212,5643830,6212,5651830
1213,6212,5644300,6212,5652300
1213,6212,5644620,6212,5652620
1213,6212,5644620,6212,5653620
1213,6212,5645430,6212,5654430
1213,6212,5645750,6212,5654750
1213,6212,5646560,6212,5655560
1213,6212,5646560,6212,5655560
1213,6212,5647210,6212,5656210
1213,6212,5648210,6212,5657210
1213,6212,5648210,6212,5657210
1213,6212,5648440,6212,5657440
1213,6212,5648910,6212,5657910
1213,6212,5649720,6212,5658720
1213,6212,5650190,6212,5659190
1213,6212,5650190,6212,5659190
1213,6212,5651190,6212,5660190
