order,workload,sc_policy,tune,seed,num_pod,cpu_milli,num_gpu,gpu_milli,gpu_type_req
9,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,102,4000,1,230,<none>
10,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,87,12000,1,1000,<none>
11,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,80,4150,1,550,<none>
12,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,68,3150,1,590,<none>
13,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,67,18710,1,1000,<none>
14,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,58,8000,1,320,<none>
15,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,49,9810,1,1000,<none>
16,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,45,11910,1,1000,<none>
17,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,42,8000,1,1000,<none>
18,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,37,4150,1,370,<none>
19,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,35,16000,1,1000,<none>
20,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,35,14200,1,1000,<none>
21,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,34,15700,1,1000,<none>
22,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,34,4150,1,810,<none>
23,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,31,4000,1,1000,<none>
24,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,22,4000,1,220,<none>
25,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,15,8000,1,230,<none>
26,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,15,8200,1,1000,<none>
27,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,13,11900,1,1000,<none>
28,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,9,16400,1,1000,<none>
29,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,8,64200,8,1000,<none>
30,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,8,8000,1,650,<none>
31,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,7,4000,1,350,<none>
32,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,7,88000,8,1000,<none>
33,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,7,24200,1,1000,<none>
34,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,7,4000,1,480,<none>
35,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,6,8000,1,220,<none>
36,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,6,4000,1,330,<none>
37,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,5,12000,1,460,<none>
38,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,4,6000,1,1000,<none>
39,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,4,7000,1,1000,<none>
40,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,4,14900,1,1000,<none>
41,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,3,4000,1,650,<none>
42,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,3,15200,1,1000,<none>
43,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,3,8000,1,460,<none>
44,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,3,16200,2,1000,<none>
45,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,2,8000,1,440,<none>
46,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,1,17400,2,1000,<none>
47,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,1,30200,2,1000,<none>
48,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,1,32200,4,1000,<none>
49,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,1,9400,1,1000,<none>
50,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,1,60200,4,1000,<none>
51,openb_pod_list_gpushare60,04-GpuPacking,1.3,42,1,4150,1,270,<none>
0,openb_pod_list_gpushare60,05-BestFit,1.3,42,886,3150,1,810,<none>
1,openb_pod_list_gpushare60,05-BestFit,1.3,42,335,11910,1,470,<none>
2,openb_pod_list_gpushare60,05-BestFit,1.3,42,279,8000,1,470,<none>
3,openb_pod_list_gpushare60,05-BestFit,1.3,42,214,4000,1,320,<none>
4,openb_pod_list_gpushare60,05-BestFit,1.3,42,201,11300,1,1000,<none>
5,openb_pod_list_gpushare60,05-BestFit,1.3,42,184,11910,1,650,<none>
6,openb_pod_list_gpushare60,05-BestFit,1.3,42,155,11400,1,1000,<none>
7,openb_pod_list_gpushare60,05-BestFit,1.3,42,119,6000,1,460,<none>
8,openb_pod_list_gpushare60,05-BestFit,1.3,42,103,3150,1,1000,<none>
9,openb_pod_list_gpushare60,05-BestFit,1.3,42,95,4000,1,230,<none>
10,openb_pod_list_gpushare60,05-BestFit,1.3,42,81,12000,1,1000,<none>
11,openb_pod_list_gpushare60,05-BestFit,1.3,42,80,4150,1,550,<none>
12,openb_pod_list_gpushare60,05-BestFit,1.3,42,65,18710,1,1000,<none>
13,openb_pod_list_gpushare60,05-BestFit,1.3,42,64,3150,1,590,<none>
14,openb_pod_list_gpushare60,05-BestFit,1.3,42,55,8000,1,320,<none>
15,openb_pod_list_gpushare60,05-BestFit,1.3,42,47,9810,1,1000,<none>
16,openb_pod_list_gpushare60,05-BestFit,1.3,42,42,11910,1,1000,<none>
17,openb_pod_list_gpushare60,05-BestFit,1.3,42,40,8000,1,1000,<none>
18,openb_pod_list_gpushare60,05-BestFit,1.3,42,36,4150,1,370,<none>
19,openb_pod_list_gpushare60,05-BestFit,1.3,42,34,16000,1,1000,<none>
20,openb_pod_list_gpushare60,05-BestFit,1.3,42,34,14200,1,1000,<none>
21,openb_pod_list_gpushare60,05-BestFit,1.3,42,33,4150,1,810,<none>
22,openb_pod_list_gpushare60,05-BestFit,1.3,42,32,15700,1,1000,<none>
23,openb_pod_list_gpushare60,05-BestFit,1.3,42,30,4000,1,1000,<none>
24,openb_pod_list_gpushare60,05-BestFit,1.3,42,21,4000,1,220,<none>
25,openb_pod_list_gpushare60,05-BestFit,1.3,42,14,8000,1,230,<none>
26,openb_pod_list_gpushare60,05-BestFit,1.3,42,14,8200,1,1000,<none>
27,openb_pod_list_gpushare60,05-BestFit,1.3,42,13,11900,1,1000,<none>
28,openb_pod_list_gpushare60,05-BestFit,1.3,42,9,16400,1,1000,<none>
29,openb_pod_list_gpushare60,05-BestFit,1.3,42,8,64200,8,1000,<none>
30,openb_pod_list_gpushare60,05-BestFit,1.3,42,8,8000,1,650,<none>
31,openb_pod_list_gpushare60,05-BestFit,1.3,42,7,88000,8,1000,<none>
32,openb_pod_list_gpushare60,05-BestFit,1.3,42,7,24200,1,1000,<none>
33,openb_pod_list_gpushare60,05-BestFit,1.3,42,7,4000,1,480,<none>
34,openb_pod_list_gpushare60,05-BestFit,1.3,42,6,8000,1,220,<none>
35,openb_pod_list_gpushare60,05-BestFit,1.3,42,6,4000,1,330,<none>
36,openb_pod_list_gpushare60,05-BestFit,1.3,42,5,4000,1,350,<none>
37,openb_pod_list_gpushare60,05-BestFit,1.3,42,5,12000,1,460,<none>
38,openb_pod_list_gpushare60,05-BestFit,1.3,42,4,6000,1,1000,<none>
39,openb_pod_list_gpushare60,05-BestFit,1.3,42,4,7000,1,1000,<none>
40,openb_pod_list_gpushare60,05-BestFit,1.3,42,4,14900,1,1000,<none>
41,openb_pod_list_gpushare60,05-BestFit,1.3,42,3,4000,1,650,<none>
42,openb_pod_list_gpushare60,05-BestFit,1.3,42,3,15200,1,1000,<none>
43,openb_pod_list_gpushare60,05-BestFit,1.3,42,3,8000,1,460,<none>
44,openb_pod_list_gpushare60,05-BestFit,1.3,42,3,16200,2,1000,<none>
45,openb_pod_list_gpushare60,05-BestFit,1.3,42,2,8000,1,440,<none>
46,openb_pod_list_gpushare60,05-BestFit,1.3,42,2,1000,1,1000,<none>
47,openb_pod_list_gpushare60,05-BestFit,1.3,42,1,17400,2,1000,<none>
48,openb_pod_list_gpushare60,05-BestFit,1.3,42,1,30200,2,1000,<none>
49,openb_pod_list_gpushare60,05-BestFit,1.3,42,1,32200,4,1000,<none>
50,openb_pod_list_gpushare60,05-BestFit,1.3,42,1,9400,1,1000,<none>
51,openb_pod_list_gpushare60,05-BestFit,1.3,42,1,60200,4,1000,<none>
52,openb_pod_list_gpushare60,05-BestFit,1.3,42,1,4150,1,270,<none>
0,openb_pod_list_gpushare60,06-FGD,1.3,42,838,3150,1,810,<none>
1,openb_pod_list_gpushare60,06-FGD,1.3,42,318,11910,1,470,<none>
2,openb_pod_list_gpushare60,06-FGD,1.3,42,265,8000,1,470,<none>
3,openb_pod_list_gpushare60,06-FGD,1.3,42,204,4000,1,320,<none>
4,openb_pod_list_gpushare60,06-FGD,1.3,42,191,11300,1,1000,<none>
5,openb_pod_list_gpushare60,06-FGD,1.3,42,173,11910,1,650,<none>
6,openb_pod_list_gpushare60,06-FGD,1.3,42,150,11400,1,1000,<none>
7,openb_pod_list_gpushare60,06-FGD,1.3,42,115,6000,1,460,<none>
8,openb_pod_list_gpushare60,06-FGD,1.3,42,99,3150,1,1000,<none>
9,openb_pod_list_gpushare60,06-FGD,1.3,42,95,4000,1,230,<none>
10,openb_pod_list_gpushare60,06-FGD,1.3,42,79,12000,1,1000,<none>
11,openb_pod_list_gpushare60,06-FGD,1.3,42,77,4150,1,550,<none>
12,openb_pod_list_gpushare60,06-FGD,1.3,42,64,18710,1,1000,<none>
13,openb_pod_list_gpushare60,06-FGD,1.3,42,61,3150,1,590,<none>
14,openb_pod_list_gpushare60,06-FGD,1.3,42,52,8000,1,320,<none>
15,openb_pod_list_gpushare60,06-FGD,1.3,42,47,9810,1,1000,<none>
16,openb_pod_list_gpushare60,06-FGD,1.3,42,40,11910,1,1000,<none>
17,openb_pod_list_gpushare60,06-FGD,1.3,42,37,8000,1,1000,<none>
18,openb_pod_list_gpushare60,06-FGD,1.3,42,36,4150,1,370,<none>
19,openb_pod_list_gpushare60,06-FGD,1.3,42,34,14200,1,1000,<none>
20,openb_pod_list_gpushare60,06-FGD,1.3,42,32,16000,1,1000,<none>
21,openb_pod_list_gpushare60,06-FGD,1.3,42,32,15700,1,1000,<none>
22,openb_pod_list_gpushare60,06-FGD,1.3,42,32,4150,1,810,<none>
23,openb_pod_list_gpushare60,06-FGD,1.3,42,26,4000,1,1000,<none>
24,openb_pod_list_gpushare60,06-FGD,1.3,42,25,1000,1,320,<none>
25,openb_pod_list_gpushare60,06-FGD,1.3,42,20,4000,1,220,<none>
26,openb_pod_list_gpushare60,06-FGD,1.3,42,13,11900,1,1000,<none>
27,openb_pod_list_gpushare60,06-FGD,1.3,42,13,8200,1,1000,<none>
28,openb_pod_list_gpushare60,06-FGD,1.3,42,12,8000,1,230,<none>
29,openb_pod_list_gpushare60,06-FGD,1.3,42,8,8000,1,650,<none>
30,openb_pod_list_gpushare60,06-FGD,1.3,42,8,16400,1,1000,<none>
31,openb_pod_list_gpushare60,06-FGD,1.3,42,7,88000,8,1000,<none>
32,openb_pod_list_gpushare60,06-FGD,1.3,42,7,24200,1,1000,<none>
33,openb_pod_list_gpushare60,06-FGD,1.3,42,7,4000,1,480,<none>
34,openb_pod_list_gpushare60,06-FGD,1.3,42,7,64200,8,1000,<none>
35,openb_pod_list_gpushare60,06-FGD,1.3,42,6,8000,1,220,<none>
36,openb_pod_list_gpushare60,06-FGD,1.3,42,6,4000,1,330,<none>
37,openb_pod_list_gpushare60,06-FGD,1.3,42,5,4000,1,350,<none>
38,openb_pod_list_gpushare60,06-FGD,1.3,42,5,12000,1,460,<none>
39,openb_pod_list_gpushare60,06-FGD,1.3,42,5,1000,1,1000,<none>
40,openb_pod_list_gpushare60,06-FGD,1.3,42,4,7000,1,1000,<none>
41,openb_pod_list_gpushare60,06-FGD,1.3,42,4,14900,1,1000,<none>
42,openb_pod_list_gpushare60,06-FGD,1.3,42,4,1000,1,290,<none>
43,openb_pod_list_gpushare60,06-FGD,1.3,42,3,6000,1,1000,<none>
44,openb_pod_list_gpushare60,06-FGD,1.3,42,3,4000,1,650,<none>
45,openb_pod_list_gpushare60,06-FGD,1.3,42,3,15200,1,1000,<none>
46,openb_pod_list_gpushare60,06-FGD,1.3,42,3,8000,1,460,<none>
47,openb_pod_list_gpushare60,06-FGD,1.3,42,3,16200,2,1000,<none>
48,openb_pod_list_gpushare60,06-FGD,1.3,42,2,8000,1,440,<none>
49,openb_pod_list_gpushare60,06-FGD,1.3,42,2,1000,1,650,<none>
50,openb_pod_list_gpushare60,06-FGD,1.3,42,1,17400,2,1000,<none>
51,openb_pod_list_gpushare60,06-FGD,1.3,42,1,30200,2,1000,<none>
52,openb_pod_list_gpushare60,06-FGD,1.3,42,1,32200,4,1000,<none>
53,openb_pod_list_gpushare60,06-FGD,1.3,42,1,9400,1,1000,<none>
54,openb_pod_list_gpushare60,06-FGD,1.3,42,1,60200,4,1000,<none>
55,openb_pod_list_gpushare60,06-FGD,1.3,42,1,2000,1,370,<none>
56,openb_pod_list_gpushare60,06-FGD,1.3,42,1,4150,1,270,<none>
0,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,848,3150,1,810,<none>
1,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,321,11910,1,470,<none>
2,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,268,8000,1,470,<none>
3,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,208,4000,1,320,<none>
4,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,192,11300,1,1000,<none>
5,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,176,11910,1,650,<none>
6,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,150,11400,1,1000,<none>
7,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,115,6000,1,460,<none>
8,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,101,3150,1,1000,<none>
9,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,95,4000,1,230,<none>
10,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,80,12000,1,1000,<none>
11,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,77,4150,1,550,<none>
12,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,65,18710,1,1000,<none>
13,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,61,3150,1,590,<none>
14,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,54,8000,1,320,<none>
15,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,47,9810,1,1000,<none>
16,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,40,11910,1,1000,<none>
17,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,38,8000,1,1000,<none>
18,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,36,4150,1,370,<none>
19,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,34,14200,1,1000,<none>
20,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,33,16000,1,1000,<none>
21,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,32,15700,1,1000,<none>
22,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,32,4150,1,810,<none>
23,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,26,4000,1,1000,<none>
24,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,20,4000,1,220,<none>
25,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,14,1000,1,320,<none>
26,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,13,8000,1,230,<none>
27,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,13,11900,1,1000,<none>
28,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,13,8200,1,1000,<none>
29,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,8,64200,8,1000,<none>
30,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,8,8000,1,650,<none>
31,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,8,16400,1,1000,<none>
32,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,7,88000,8,1000,<none>
33,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,7,24200,1,1000,<none>
34,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,7,4000,1,480,<none>
35,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,6,8000,1,220,<none>
36,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,6,4000,1,330,<none>
37,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,5,4000,1,350,<none>
38,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,5,12000,1,460,<none>
39,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,4,7000,1,1000,<none>
40,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,4,14900,1,1000,<none>
41,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,3,6000,1,1000,<none>
42,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,3,4000,1,650,<none>
43,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,3,15200,1,1000,<none>
44,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,3,8000,1,460,<none>
45,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,3,16200,2,1000,<none>
46,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,3,1000,1,1000,<none>
47,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,2,8000,1,440,<none>
48,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,1,17400,2,1000,<none>
49,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,1,30200,2,1000,<none>
50,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,1,32200,4,1000,<none>
51,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,1,9400,1,1000,<none>
52,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,1,60200,4,1000,<none>
53,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,1,2000,1,370,<none>
54,openb_pod_list_gpushare60,07-FGDPredictor,1.3,42,1,4150,1,270,<none>
0,openb_pod_list_gpushare80,01-Random,1.3,42,1541,3150,1,810,<none>
1,openb_pod_list_gpushare80,01-Random,1.3,42,536,11910,1,470,<none>
2,openb_pod_list_gpushare80,01-Random,1.3,42,447,8000,1,470,<none>
3,openb_pod_list_gpushare80,01-Random,1.3,42,362,11910,1,650,<none>
4,openb_pod_list_gpushare80,01-Random,1.3,42,224,4000,1,320,<none>
5,openb_pod_list_gpushare80,01-Random,1.3,42,203,6000,1,460,<none>
6,openb_pod_list_gpushare80,01-Random,1.3,42,143,11300,1,1000,<none>
7,openb_pod_list_gpushare80,01-Random,1.3,42,102,4150,1,550,<none>
8,openb_pod_list_gpushare80,01-Random,1.3,42,97,4000,1,230,<none>
9,openb_pod_list_gpushare80,01-Random,1.3,42,89,3150,1,590,<none>
10,openb_pod_list_gpushare80,01-Random,1.3,42,71,3150,1,1000,<none>
11,openb_pod_list_gpushare80,01-Random,1.3,42,66,11400,1,1000,<none>
12,openb_pod_list_gpushare80,01-Random,1.3,42,60,8000,1,320,<none>
13,openb_pod_list_gpushare80,01-Random,1.3,42,51,18710,1,1000,<none>
14,openb_pod_list_gpushare80,01-Random,1.3,42,49,12000,1,1000,<none>
15,openb_pod_list_gpushare80,01-Random,1.3,42,46,4150,1,810,<none>
16,openb_pod_list_gpushare80,01-Random,1.3,42,31,4150,1,370,<none>
17,openb_pod_list_gpushare80,01-Random,1.3,42,28,15700,1,1000,<none>
18,openb_pod_list_gpushare80,01-Random,1.3,42,27,11910,1,1000,<none>
19,openb_pod_list_gpushare80,01-Random,1.3,42,25,9810,1,1000,<none>
20,openb_pod_list_gpushare80,01-Random,1.3,42,24,4000,1,1000,<none>
21,openb_pod_list_gpushare80,01-Random,1.3,42,21,8000,1,1000,<none>
22,openb_pod_list_gpushare80,01-Random,1.3,42,20,4000,1,220,<none>
23,openb_pod_list_gpushare80,01-Random,1.3,42,19,16000,1,1000,<none>
24,openb_pod_list_gpushare80,01-Random,1.3,42,18,14200,1,1000,<none>
25,openb_pod_list_gpushare80,01-Random,1.3,42,18,4000,1,480,<none>
26,openb_pod_list_gpushare80,01-Random,1.3,42,13,8000,1,650,<none>
27,openb_pod_list_gpushare80,01-Random,1.3,42,11,15200,1,1000,<none>
28,openb_pod_list_gpushare80,01-Random,1.3,42,9,8000,1,230,<none>
29,openb_pod_list_gpushare80,01-Random,1.3,42,9,8000,1,220,<none>
30,openb_pod_list_gpushare80,01-Random,1.3,42,8,24200,1,1000,<none>
31,openb_pod_list_gpushare80,01-Random,1.3,42,7,11900,1,1000,<none>
32,openb_pod_list_gpushare80,01-Random,1.3,42,6,64200,8,1000,<none>
33,openb_pod_list_gpushare80,01-Random,1.3,42,6,16400,1,1000,<none>
34,openb_pod_list_gpushare80,01-Random,1.3,42,6,12000,1,460,<none>
35,openb_pod_list_gpushare80,01-Random,1.3,42,4,88000,8,1000,<none>
36,openb_pod_list_gpushare80,01-Random,1.3,42,4,14900,1,1000,<none>
37,openb_pod_list_gpushare80,01-Random,1.3,42,4,8200,1,1000,<none>
38,openb_pod_list_gpushare80,01-Random,1.3,42,4,4000,1,330,<none>
39,openb_pod_list_gpushare80,01-Random,1.3,42,3,4000,1,350,<none>
40,openb_pod_list_gpushare80,01-Random,1.3,42,2,14000,2,1000,<none>
41,openb_pod_list_gpushare80,01-Random,1.3,42,2,15400,1,1000,<none>
42,openb_pod_list_gpushare80,01-Random,1.3,42,2,4000,1,470,<none>
43,openb_pod_list_gpushare80,01-Random,1.3,42,2,6000,1,320,<none>
44,openb_pod_list_gpushare80,01-Random,1.3,42,2,32200,4,1000,<none>
45,openb_pod_list_gpushare80,01-Random,1.3,42,2,30200,2,1000,<none>
46,openb_pod_list_gpushare80,01-Random,1.3,42,1,8000,1,480,<none>
47,openb_pod_list_gpushare80,01-Random,1.3,42,1,8000,1,440,<none>
0,openb_pod_list_gpushare80,02-DotProd,1.3,42,1352,3150,1,810,<none>
1,openb_pod_list_gpushare80,02-DotProd,1.3,42,524,11910,1,470,<none>
2,openb_pod_list_gpushare80,02-DotProd,1.3,42,444,8000,1,470,<none>
3,openb_pod_list_gpushare80,02-DotProd,1.3,42,344,11910,1,650,<none>
4,openb_pod_list_gpushare80,02-DotProd,1.3,42,328,4000,1,320,<none>
5,openb_pod_list_gpushare80,02-DotProd,1.3,42,215,6000,1,460,<none>
6,openb_pod_list_gpushare80,02-DotProd,1.3,42,189,4000,1,230,<none>
7,openb_pod_list_gpushare80,02-DotProd,1.3,42,116,11300,1,1000,<none>
8,openb_pod_list_gpushare80,02-DotProd,1.3,42,103,4150,1,550,<none>
9,openb_pod_list_gpushare80,02-DotProd,1.3,42,99,3150,1,590,<none>
10,openb_pod_list_gpushare80,02-DotProd,1.3,42,90,8000,1,320,<none>
11,openb_pod_list_gpushare80,02-DotProd,1.3,42,62,11400,1,1000,<none>
12,openb_pod_list_gpushare80,02-DotProd,1.3,42,61,4150,1,370,<none>
13,openb_pod_list_gpushare80,02-DotProd,1.3,42,58,3150,1,1000,<none>
14,openb_pod_list_gpushare80,02-DotProd,1.3,42,56,4000,1,220,<none>
15,openb_pod_list_gpushare80,02-DotProd,1.3,42,45,18710,1,1000,<none>
16,openb_pod_list_gpushare80,02-DotProd,1.3,42,43,4150,1,810,<none>
17,openb_pod_list_gpushare80,02-DotProd,1.3,42,43,12000,1,1000,<none>
18,openb_pod_list_gpushare80,02-DotProd,1.3,42,28,8000,1,220,<none>
19,openb_pod_list_gpushare80,02-DotProd,1.3,42,23,15700,1,1000,<none>
20,openb_pod_list_gpushare80,02-DotProd,1.3,42,22,4000,1,1000,<none>
21,openb_pod_list_gpushare80,02-DotProd,1.3,42,21,4000,1,480,<none>
22,openb_pod_list_gpushare80,02-DotProd,1.3,42,20,11910,1,1000,<none>
23,openb_pod_list_gpushare80,02-DotProd,1.3,42,20,9810,1,1000,<none>
24,openb_pod_list_gpushare80,02-DotProd,1.3,42,18,14200,1,1000,<none>
25,openb_pod_list_gpushare80,02-DotProd,1.3,42,18,16000,1,1000,<none>
26,openb_pod_list_gpushare80,02-DotProd,1.3,42,17,8000,1,1000,<none>
27,openb_pod_list_gpushare80,02-DotProd,1.3,42,15,8000,1,230,<none>
28,openb_pod_list_gpushare80,02-DotProd,1.3,42,13,8000,1,650,<none>
29,openb_pod_list_gpushare80,02-DotProd,1.3,42,10,4000,1,330,<none>
30,openb_pod_list_gpushare80,02-DotProd,1.3,42,10,15200,1,1000,<none>
31,openb_pod_list_gpushare80,02-DotProd,1.3,42,7,12000,1,460,<none>
32,openb_pod_list_gpushare80,02-DotProd,1.3,42,7,24200,1,1000,<none>
33,openb_pod_list_gpushare80,02-DotProd,1.3,42,6,16400,1,1000,<none>
34,openb_pod_list_gpushare80,02-DotProd,1.3,42,6,11900,1,1000,<none>
35,openb_pod_list_gpushare80,02-DotProd,1.3,42,5,4000,1,350,<none>
36,openb_pod_list_gpushare80,02-DotProd,1.3,42,4,14900,1,1000,<none>
37,openb_pod_list_gpushare80,02-DotProd,1.3,42,4,8200,1,1000,<none>
38,openb_pod_list_gpushare80,02-DotProd,1.3,42,4,4150,1,270,<none>
39,openb_pod_list_gpushare80,02-DotProd,1.3,42,3,88000,8,1000,<none>
40,openb_pod_list_gpushare80,02-DotProd,1.3,42,3,64200,8,1000,<none>
41,openb_pod_list_gpushare80,02-DotProd,1.3,42,3,6000,1,320,<none>
42,openb_pod_list_gpushare80,02-DotProd,1.3,42,2,14000,2,1000,<none>
43,openb_pod_list_gpushare80,02-DotProd,1.3,42,2,8000,1,440,<none>
44,openb_pod_list_gpushare80,02-DotProd,1.3,42,2,15400,1,1000,<none>
45,openb_pod_list_gpushare80,02-DotProd,1.3,42,2,4000,1,470,<none>
46,openb_pod_list_gpushare80,02-DotProd,1.3,42,2,32200,4,1000,<none>
47,openb_pod_list_gpushare80,02-DotProd,1.3,42,2,30200,2,1000,<none>
48,openb_pod_list_gpushare80,02-DotProd,1.3,42,1,8000,1,480,<none>
0,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,1350,3150,1,810,<none>
1,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,522,11910,1,470,<none>
2,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,444,8000,1,470,<none>
3,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,343,11910,1,650,<none>
4,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,325,4000,1,320,<none>
5,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,215,6000,1,460,<none>
6,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,186,4000,1,230,<none>
7,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,116,11300,1,1000,<none>
8,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,102,4150,1,550,<none>
9,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,98,3150,1,590,<none>
10,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,90,8000,1,320,<none>
11,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,62,11400,1,1000,<none>
12,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,61,4150,1,370,<none>
13,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,58,3150,1,1000,<none>
14,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,55,4000,1,220,<none>
15,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,45,18710,1,1000,<none>
16,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,43,4150,1,810,<none>
17,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,43,12000,1,1000,<none>
18,openb_pod_list_gpushare80,03-GpuClustering,1.3,42,28,8000,1,220,<none>
