ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
582114.68,17.2,3.6,227112.41,6.71
582410.7,17.21,3.61,227222.6,6.71
582272.02,17.21,3.61,227086.28,6.71
582335.54,17.21,3.62,227041.51,6.71
582377.42,17.22,3.62,227543.12,6.73
582241.45,17.22,3.62,227784.62,6.74
582105.47,17.22,3.62,227784.62,6.74
581743.47,17.21,3.61,227423.62,6.73
581607.49,17.21,3.62,227423.62,6.73
581471.52,17.21,3.62,227541.71,6.74
581175.09,17.21,3.61,227404.44,6.73
581039.11,17.21,3.61,227286.35,6.73
581326.98,17.22,3.62,227286.71,6.73
581191.0,17.22,3.62,227285.9,6.73
581055.02,17.22,3.62,227285.91,6.74
580919.05,17.22,3.63,227647.22,6.75
580783.07,17.22,3.63,227591.62,6.75
580835.77,17.23,3.63,227433.27,6.75
580888.47,17.24,3.64,227356.85,6.75
580941.17,17.24,3.64,228275.78,6.77
580805.2,17.24,3.64,228275.91,6.78
580805.2,17.24,3.64,228272.3,6.78
580669.22,17.24,3.65,228271.72,6.78
580295.37,17.23,3.64,227865.39,6.77
580159.39,17.24,3.64,227916.83,6.77
580212.1,17.24,3.64,227886.34,6.77
580577.7,17.25,3.66,227865.39,6.77
580441.72,17.26,3.66,228212.98,6.78
580494.43,17.26,3.66,228356.83,6.79
580494.43,17.26,3.66,228356.83,6.79
580494.43,17.26,3.66,228356.83,6.79
580494.43,17.26,3.66,228356.83,6.79
580294.1,17.26,3.66,227865.39,6.78
580294.1,17.26,3.66,227865.39,6.78
580158.12,17.26,3.66,228546.54,6.8
579936.87,17.25,3.65,228289.56,6.79
580232.89,17.26,3.67,228289.56,6.79
580285.59,17.27,3.67,228289.56,6.79
580149.61,17.27,3.67,228289.56,6.8
580013.63,17.27,3.67,228290.73,6.8
580013.63,17.27,3.67,228290.73,6.8
580013.63,17.27,3.67,228290.73,6.8
580204.09,17.28,3.68,228289.56,6.8
579907.66,17.27,3.68,228289.56,6.8
579771.68,17.27,3.68,228566.32,6.81
579399.68,17.27,3.67,228367.39,6.81
579263.7,17.27,3.67,228337.35,6.81
579127.73,17.27,3.67,228567.61,6.82
578991.75,17.27,3.67,228567.74,6.82
578991.75,17.27,3.67,228567.74,6.82
578855.77,17.27,3.67,228567.16,6.82
578719.79,17.27,3.67,228567.16,6.82
579015.82,17.28,3.68,228707.23,6.83
578792.36,17.28,3.68,228585.96,6.82
579096.53,17.29,3.69,228567.16,6.82
578726.38,17.28,3.68,229257.51,6.85
578590.4,17.28,3.68,229263.74,6.85
578454.42,17.28,3.68,228775.71,6.84
578318.45,17.28,3.69,228690.17,6.83
578182.47,17.28,3.69,228680.28,6.84
578057.31,17.29,3.69,228539.59,6.83
578240.19,17.29,3.7,229092.45,6.85
578521.3,17.31,3.71,229438.11,6.86
578385.32,17.31,3.71,229415.43,6.86
578249.34,17.31,3.71,229358.8,6.87
578545.37,17.32,3.72,229464.71,6.87
578409.39,17.32,3.72,229714.89,6.88
578273.41,17.32,3.72,229635.58,6.88
578137.43,17.32,3.73,229635.58,6.88
578001.46,17.32,3.73,229641.81,6.88
577801.62,17.32,3.72,229414.07,6.88
577854.32,17.32,3.73,229491.37,6.88
577718.35,17.33,3.73,229490.92,6.88
577594.99,17.33,3.73,228875.06,6.87
577547.77,17.33,3.73,228739.51,6.86
577411.79,17.33,3.73,228739.51,6.87
577275.81,17.33,3.73,228750.48,6.87
577139.83,17.33,3.74,228745.5,6.87
576993.04,17.33,3.74,230990.54,6.94
576857.06,17.34,3.74,230984.55,6.94
576721.09,17.34,3.74,231150.0,6.95
576349.09,17.33,3.73,230767.57,6.94
576223.93,17.33,3.73,230650.28,6.94
576535.61,17.34,3.74,231081.3,6.95
576287.13,17.34,3.74,230812.12,6.94
576151.16,17.34,3.74,230732.81,6.94
576447.18,17.35,3.75,231163.8,6.96
576499.88,17.35,3.76,231163.76,6.96
576127.88,17.35,3.75,230792.77,6.95
576423.9,17.36,3.76,230792.36,6.95
576287.92,17.36,3.76,230821.08,6.95
575915.92,17.35,3.75,230802.31,6.95
575779.95,17.35,3.75,230793.34,6.95
575643.97,17.35,3.75,230792.36,6.96
575696.67,17.36,3.76,230792.36,6.96
575560.69,17.36,3.76,231380.69,6.98
575424.72,17.36,3.76,231195.56,6.97
575288.74,17.36,3.76,231195.11,6.98
575673.4,17.37,3.78,231195.11,6.98
575673.4,17.37,3.78,231195.11,6.98
575537.42,17.37,3.78,231196.81,6.98
575401.45,17.38,3.78,231196.44,6.98
575265.47,17.38,3.78,231195.11,6.98
575318.17,17.38,3.79,231412.7,6.99
575370.87,17.39,3.79,231637.92,7.0
575423.57,17.39,3.8,232019.29,7.01
575111.47,17.39,3.79,231965.22,7.01
574975.5,17.39,3.79,231964.77,7.02
574839.52,17.39,3.79,231964.77,7.02
574892.22,17.4,3.8,231974.18,7.02
574756.24,17.4,3.8,231972.53,7.02
574756.24,17.4,3.8,231972.53,7.02
574620.27,17.4,3.8,231964.79,7.02
574484.29,17.4,3.8,231964.77,7.03
574674.74,17.41,3.81,232566.78,7.05
574479.13,17.4,3.81,232088.15,7.03
574332.33,17.4,3.81,232273.3,7.04
574385.04,17.41,3.81,232273.26,7.04
574249.06,17.41,3.81,232272.85,7.04
574545.08,17.42,3.83,232272.85,7.04
574597.78,17.43,3.83,232289.55,7.05
574225.78,17.42,3.82,232279.43,7.05
574225.78,17.42,3.82,232287.01,7.05
574278.48,17.43,3.83,232280.42,7.05
574142.51,17.43,3.83,232280.42,7.05
574430.38,17.44,3.84,233174.03,7.08
574294.4,17.44,3.84,233256.48,7.08
573920.55,17.43,3.83,232896.94,7.07
572832.73,17.44,3.84,232896.49,7.09
572696.76,17.44,3.84,232817.18,7.09
572992.78,17.45,3.86,233248.38,7.1
572856.8,17.45,3.86,233238.48,7.11
572484.8,17.45,3.85,232867.28,7.1
572348.82,17.45,3.85,232797.87,7.1
572348.82,17.45,3.85,232797.87,7.1
572348.82,17.45,3.85,232820.53,7.1
572212.85,17.45,3.85,232741.22,7.1
572597.51,17.46,3.86,233275.58,7.11
572461.53,17.46,3.86,233265.68,7.12
572514.23,17.47,3.87,233359.12,7.12
572378.26,17.47,3.87,233358.67,7.12
571887.62,17.46,3.86,232854.3,7.11
572183.64,17.47,3.87,232854.3,7.11
572248.96,17.48,3.88,232431.04,7.1
572014.38,17.47,3.88,232108.73,7.09
571878.4,17.47,3.88,232215.97,7.1
571878.4,17.47,3.88,232215.97,7.1
571506.4,17.47,3.87,232210.13,7.1
571802.42,17.48,3.88,232140.55,7.1
571855.13,17.48,3.89,232108.73,7.1
571719.15,17.48,3.89,233105.15,7.13
571583.17,17.49,3.89,233104.7,7.13
571298.48,17.48,3.88,232987.39,7.13
571347.19,17.49,3.89,232330.79,7.11
571779.41,17.5,3.9,233312.33,7.14
571643.44,17.5,3.9,233312.33,7.14
571507.46,17.5,3.9,233396.7,7.15
571371.48,17.5,3.91,233330.62,7.15
571235.5,17.5,3.91,233347.58,7.15
571099.53,17.51,3.91,233467.0,7.16
571406.36,17.52,3.92,233388.37,7.16
571057.49,17.51,3.91,232984.32,7.14
570921.51,17.51,3.91,232984.46,7.15
570977.53,17.52,3.92,233654.69,7.17
570977.53,17.52,3.92,233632.04,7.17
570841.56,17.52,3.92,233631.45,7.17
570705.58,17.52,3.92,233631.45,7.17
570705.58,17.52,3.92,233654.72,7.17
570896.03,17.53,3.93,233848.46,7.18
570896.03,17.53,3.93,233834.54,7.18
570896.03,17.53,3.93,233850.79,7.18
570851.22,17.53,3.93,233694.52,7.18
570554.79,17.52,3.92,233632.96,7.17
570418.81,17.52,3.92,233613.92,7.18
570722.98,17.53,3.94,233613.47,7.18
570722.98,17.53,3.94,233613.47,7.18
570587.01,17.53,3.94,233613.47,7.18
570587.01,17.53,3.94,233613.71,7.18
570587.01,17.53,3.94,233614.0,7.18
570639.71,17.54,3.94,234107.05,7.2
570503.73,17.54,3.94,234142.89,7.2
570367.75,17.54,3.95,234112.65,7.2
570431.27,17.55,3.95,234039.85,7.2
570061.12,17.54,3.94,234036.46,7.2
569914.33,17.54,3.94,233881.13,7.2
569778.35,17.54,3.95,234490.95,7.22
569778.35,17.54,3.95,234490.95,7.22
569642.37,17.54,3.95,234411.64,7.22
569642.37,17.54,3.95,234411.64,7.22
569695.07,17.55,3.95,234040.0,7.21
569559.1,17.55,3.95,234040.0,7.21
569423.12,17.55,3.95,233960.69,7.21
569287.14,17.55,3.96,233960.69,7.21
569339.84,17.56,3.96,234319.92,7.23
569635.87,17.57,3.97,234533.51,7.23
569499.89,17.57,3.97,234523.62,7.24
569363.91,17.57,3.98,234454.2,7.24
569363.91,17.57,3.98,234439.76,7.24
569227.93,17.58,3.98,234439.31,7.24
568865.93,17.57,3.97,234144.96,7.23
568742.58,17.57,3.97,233529.1,7.21
569025.72,17.58,3.98,233746.56,7.22
569091.04,17.59,3.99,233323.3,7.21
568856.46,17.58,3.99,233001.0,7.2
568720.48,17.59,3.99,233000.99,7.2
568584.51,17.59,3.99,233000.99,7.21
568584.51,17.59,3.99,233000.99,7.21
568637.21,17.59,3.99,233026.07,7.21
568689.91,17.6,4.0,233008.92,7.21
568985.93,17.61,4.01,233017.41,7.21
568849.95,17.61,4.01,233000.99,7.21
568713.98,17.61,4.01,233807.03,7.24
568578.0,17.61,4.02,233727.72,7.24
568442.02,17.62,4.02,233727.72,7.24
568306.04,17.62,4.02,233705.03,7.24
567934.04,17.61,4.01,233292.53,7.23
567798.07,17.61,4.01,233235.91,7.23
567662.09,17.61,4.01,233149.57,7.23
567662.09,17.61,4.01,233149.57,7.23
567958.11,17.62,4.02,233585.33,7.25
567822.13,17.62,4.03,233585.33,7.25
567686.16,17.62,4.03,233585.33,7.25
567497.11,17.62,4.02,233378.17,7.25
567261.21,17.62,4.02,232530.33,7.22
566889.22,17.61,4.01,232154.57,7.21
566653.32,17.61,4.01,231785.63,7.2
566706.02,17.61,4.02,231785.63,7.2
566570.04,17.61,4.02,231785.63,7.21
566570.04,17.61,4.02,231785.63,7.21
566434.06,17.62,4.02,231785.66,7.21
566216.81,17.61,4.01,231609.23,7.2
566080.83,17.61,4.01,231609.21,7.21
566133.53,17.62,4.02,231609.21,7.21
566133.53,17.62,4.02,231609.21,7.21
565997.56,17.62,4.02,231981.02,7.22
565861.58,17.62,4.02,231958.33,7.22
565725.6,17.62,4.02,231901.71,7.22
565589.63,17.62,4.02,231907.94,7.23
565442.83,17.62,4.03,231875.4,7.23
565517.55,17.63,4.03,231541.93,7.22
565381.57,17.63,4.03,231456.39,7.22
565381.57,17.63,4.03,231456.39,7.22
565703.53,17.64,4.05,231771.18,7.23
565572.69,17.64,4.04,231544.42,7.22
565436.71,17.64,4.04,231465.11,7.22
565502.03,17.65,4.05,231041.84,7.21
564414.21,17.66,4.06,231041.39,7.23
564366.99,17.66,4.06,230897.4,7.23
564231.02,17.66,4.06,230897.4,7.23
564095.04,17.66,4.07,230898.39,7.23
563959.06,17.67,4.07,230811.05,7.23
563823.08,17.67,4.07,230801.15,7.23
564013.54,17.68,4.08,231051.51,7.24
563877.56,17.68,4.08,231057.74,7.24
563586.81,17.67,4.07,230824.86,7.24
563639.52,17.68,4.08,230902.17,7.24
563692.22,17.68,4.08,231013.25,7.25
563556.24,17.68,4.09,230985.7,7.25
563420.26,17.68,4.09,230985.83,7.25
563284.29,17.69,4.09,230985.25,7.25
563148.31,17.69,4.09,231039.46,7.26
563012.33,17.69,4.09,230992.5,7.26
562876.35,17.69,4.09,230985.25,7.26
562740.38,17.69,4.09,231202.42,7.27
562793.08,17.7,4.1,231235.58,7.27
562845.78,17.7,4.11,231310.94,7.28
562898.48,17.71,4.11,231311.0,7.28
562762.5,17.71,4.11,231310.62,7.28
563058.52,17.72,4.13,231331.29,7.28
562922.55,17.72,4.13,231332.25,7.28
562922.55,17.72,4.13,231332.25,7.28
562975.25,17.73,4.13,231310.62,7.28
563027.95,17.74,4.14,231310.62,7.29
562891.97,17.74,4.14,232265.94,7.32
562944.67,17.74,4.15,232472.4,7.33
562572.68,17.73,4.14,232044.04,7.32
562416.64,17.73,4.13,231888.01,7.31
562280.66,17.73,4.13,231894.23,7.31
562280.66,17.73,4.13,231894.23,7.31
562144.68,17.73,4.14,231808.69,7.31
562210.01,17.74,4.14,231385.43,7.3
562003.58,17.73,4.14,231185.66,7.3
562299.0,17.75,4.15,231393.36,7.3
562163.02,17.75,4.15,231399.59,7.31
562163.02,17.75,4.15,231421.87,7.31
562163.02,17.75,4.15,231421.87,7.31
562163.02,17.75,4.15,231421.87,7.31
562027.04,17.75,4.15,231336.33,7.31
561891.06,17.75,4.15,231336.33,7.31
561755.09,17.75,4.15,231436.86,7.31
561807.79,17.76,4.16,231538.86,7.32
561860.49,17.76,4.17,231662.01,7.32
561724.51,17.77,4.17,231668.24,7.33
561588.54,17.77,4.17,231582.7,7.33
561869.65,17.78,4.18,231582.25,7.33
561733.67,17.78,4.18,231627.63,7.33
561597.69,17.78,4.18,231595.59,7.33
561461.71,17.78,4.19,231595.81,7.34
561757.73,17.8,4.2,233400.65,7.39
561757.73,17.8,4.2,233400.65,7.39
561832.07,17.8,4.2,232766.42,7.38
561610.65,17.8,4.2,231855.16,7.35
561664.0,17.8,4.21,231894.32,7.35
561664.0,17.8,4.21,231894.32,7.35
561664.0,17.8,4.21,231894.32,7.35
561528.02,17.8,4.21,231908.94,7.35
561404.74,17.81,4.21,232636.88,7.38
561700.76,17.82,4.22,232643.44,7.38
561328.76,17.81,4.21,232624.19,7.38
561624.78,17.82,4.22,232996.83,7.39
561488.81,17.82,4.22,233008.11,7.4
561352.83,17.82,4.23,232755.86,7.39
561216.85,17.83,4.23,232755.65,7.39
561291.19,17.83,4.23,233901.43,7.43
561155.21,17.83,4.24,233901.19,7.43
561345.66,17.84,4.25,234029.33,7.44
561345.66,17.84,4.25,234029.33,7.44
561641.68,17.86,4.26,234014.44,7.44
561505.7,17.86,4.26,233920.64,7.44
561133.71,17.85,4.25,235326.76,7.48
561133.71,17.85,4.25,235326.76,7.48
561324.16,17.86,4.26,235326.31,7.49
561324.16,17.86,4.26,235324.49,7.49
561188.18,17.86,4.26,235324.49,7.49
560980.74,17.85,4.26,234275.43,7.46
561237.4,17.87,4.27,235186.24,7.49
561033.92,17.86,4.27,234864.66,7.48
560897.94,17.87,4.27,234902.01,7.48
560972.27,17.87,4.28,234342.53,7.47
560825.48,17.87,4.28,233556.56,7.44
560681.93,17.88,4.28,234060.93,7.46
560681.93,17.88,4.28,234060.93,7.46
560681.93,17.88,4.28,234060.93,7.46
560545.95,17.88,4.28,234248.81,7.47
560409.98,17.88,4.28,234212.4,7.47
560462.68,17.88,4.29,234118.43,7.47
560706.71,17.9,4.3,234994.39,7.5
560706.71,17.9,4.3,234994.39,7.5
561002.73,17.91,4.31,235351.11,7.51
560864.26,17.9,4.31,235255.94,7.51
560728.28,17.91,4.31,235255.49,7.51
560592.3,17.91,4.31,235255.49,7.51
560456.33,17.91,4.31,235286.43,7.52
560320.35,17.91,4.31,235285.65,7.52
560373.05,17.92,4.32,235275.59,7.52
560237.07,17.92,4.32,235257.12,7.52
560101.09,17.92,4.32,235303.48,7.53
559892.74,17.91,4.32,235088.99,7.52
560083.19,17.92,4.33,235561.12,7.54
560083.19,17.92,4.33,235556.8,7.54
560379.21,17.94,4.34,235666.98,7.54
560431.92,17.94,4.34,235966.45,7.55
560295.94,17.94,4.35,235887.14,7.55
560159.96,17.94,4.35,235887.14,7.56
560023.98,17.95,4.35,235887.27,7.56
559888.01,17.95,4.35,235886.69,7.56
559752.03,17.95,4.35,235886.69,7.56
559752.03,17.95,4.35,235886.69,7.56
559616.05,17.95,4.35,235935.5,7.57
559668.75,17.96,4.36,235903.51,7.57
559372.32,17.95,4.35,235596.6,7.56
559236.35,17.95,4.35,235579.79,7.56
559289.05,17.96,4.36,235579.79,7.56
559153.07,17.96,4.36,235956.25,7.58
559017.09,17.96,4.36,235876.94,7.58
558708.45,17.95,4.35,235524.59,7.57
558761.15,17.96,4.36,235709.64,7.58
558761.15,17.96,4.36,235709.64,7.58
558625.18,17.96,4.36,235709.19,7.58
558625.18,17.96,4.36,235709.19,7.58
558677.88,17.97,4.37,235709.19,7.58
558921.91,17.98,4.38,235722.6,7.58
558974.61,17.98,4.39,235712.61,7.58
558838.64,17.98,4.39,235709.49,7.59
558702.66,17.99,4.39,235712.89,7.59
558566.68,17.99,4.39,236480.91,7.62
558194.68,17.98,4.38,236235.35,7.61
558058.71,17.98,4.38,236117.93,7.61
557922.73,17.98,4.38,236117.48,7.61
558218.75,17.99,4.4,236117.48,7.61
557856.75,17.98,4.39,236159.73,7.61
557720.77,17.99,4.39,236145.38,7.62
557584.8,17.99,4.39,236122.29,7.62
557448.82,17.99,4.39,236910.01,7.65
557744.84,18.0,4.4,236909.56,7.65
557608.86,18.0,4.4,236390.94,7.63
557472.89,18.0,4.41,236390.94,7.63
557472.89,18.0,4.41,236390.99,7.63
557336.91,18.01,4.41,236441.51,7.64
556249.09,18.02,4.42,236441.06,7.66
556113.11,18.02,4.42,236449.04,7.66
556113.11,18.02,4.42,236449.04,7.66
555977.13,18.02,4.42,236569.34,7.67
555841.16,18.02,4.42,236554.36,7.67
555705.18,18.02,4.42,236560.59,7.67
555569.2,18.02,4.43,236475.05,7.67
555433.23,18.03,4.43,236474.6,7.67
555297.25,18.03,4.43,236474.6,7.68
555297.25,18.03,4.43,236474.6,7.68
555150.45,18.03,4.43,235773.35,7.66
554978.3,18.03,4.43,236852.39,7.69
554978.3,18.03,4.43,236852.39,7.69
554842.32,18.03,4.43,236962.5,7.7
555097.18,18.04,4.44,237293.93,7.71
554950.38,18.04,4.44,237122.05,7.71
554814.41,18.04,4.44,237195.33,7.71
554867.11,18.05,4.45,236662.16,7.7
554919.81,18.05,4.46,236421.61,7.69
554783.83,18.06,4.46,236421.3,7.69
554847.35,18.06,4.46,236295.14,7.69
554847.35,18.06,4.46,236295.14,7.69
554700.55,18.06,4.47,236788.24,7.71
554765.88,18.07,4.47,236364.98,7.7
554765.88,18.07,4.47,236364.98,7.7
554629.9,18.07,4.47,236364.98,7.7
554395.32,18.07,4.47,236042.67,7.69
554259.34,18.07,4.47,236445.05,7.71
554555.36,18.08,4.49,236432.59,7.71
554419.39,18.09,4.49,236353.28,7.71
554090.65,18.08,4.48,236179.99,7.71
553954.68,18.08,4.48,236179.99,7.71
553831.32,18.08,4.48,235564.13,7.69
553595.42,18.08,4.48,235244.42,7.68
553459.44,18.08,4.48,235243.98,7.68
553312.65,18.08,4.48,236648.54,7.73
553176.67,18.08,4.49,236648.54,7.74
552975.4,18.08,4.48,236552.95,7.73
553028.11,18.08,4.49,236552.95,7.74
552738.09,18.08,4.48,236279.49,7.73
552602.12,18.08,4.48,236421.61,7.73
552466.14,18.08,4.48,236281.36,7.73
552330.16,18.08,4.48,236284.99,7.73
552626.18,18.09,4.5,236893.45,7.76
552490.2,18.09,4.5,236841.73,7.76
552118.21,18.09,4.49,236527.75,7.75
551982.23,18.09,4.49,236527.3,7.75
551982.23,18.09,4.49,236527.3,7.75
551846.25,18.09,4.49,236527.3,7.75
551898.95,18.09,4.5,236527.3,7.75
552283.61,18.11,4.51,236553.13,7.76
552147.64,18.11,4.51,236527.76,7.76
552011.66,18.11,4.51,236800.76,7.77
551826.78,18.11,4.51,236536.91,7.76
552122.8,18.12,4.52,236527.3,7.76
552175.5,18.13,4.53,237662.99,7.8
552039.52,18.13,4.53,237653.09,7.8
552039.52,18.13,4.53,237653.09,7.8
551903.54,18.13,4.53,237583.68,7.8
551767.57,18.13,4.53,237583.68,7.81
551631.59,18.13,4.54,237583.68,7.81
551495.61,18.13,4.54,237583.68,7.81
551199.86,18.13,4.53,237160.7,7.8
551063.88,18.13,4.53,237160.92,7.8
550743.88,18.12,4.52,236840.92,7.79
550607.9,18.12,4.52,236845.54,7.79
550471.93,18.12,4.52,236840.7,7.8
550335.95,18.12,4.53,236981.94,7.8
550335.95,18.12,4.53,236981.94,7.8
550177.27,18.12,4.52,236839.91,7.8
549805.27,18.11,4.51,236604.17,7.79
550081.76,18.12,4.53,238155.2,7.85
549924.33,18.12,4.52,237996.31,7.84
549788.35,18.12,4.52,237855.07,7.84
549788.35,18.12,4.52,237855.07,7.84
550084.37,18.13,4.54,237854.62,7.84
549712.37,18.12,4.53,237854.62,7.84
549902.83,18.13,4.54,237959.33,7.85
549606.4,18.13,4.53,237864.27,7.84
549470.42,18.13,4.53,237856.75,7.85
549334.44,18.13,4.53,238722.18,7.88
549376.33,18.14,4.54,238047.26,7.86
549376.33,18.14,4.54,238047.26,7.86
549451.05,18.14,4.54,237588.26,7.84
549315.07,18.14,4.55,237593.45,7.85
549179.09,18.15,4.55,239584.63,7.92
549466.59,18.16,4.56,240258.41,7.94
549330.61,18.16,4.56,239646.16,7.92
549194.64,18.16,4.56,239645.71,7.92
549475.75,18.17,4.58,239485.26,7.92
549350.59,18.18,4.58,240025.73,7.94
549350.59,18.18,4.58,240025.85,7.94
548986.09,18.17,4.57,239611.55,7.93
548839.29,18.17,4.57,239475.92,7.93
548703.32,18.17,4.57,239475.92,7.93
548416.23,18.16,4.56,239196.23,7.92
548280.25,18.16,4.56,239273.01,7.93
548332.95,18.17,4.57,238464.89,7.9
548196.98,18.17,4.57,237661.03,7.88
548061.0,18.17,4.57,237716.42,7.88
548113.7,18.18,4.58,237584.26,7.88
547977.72,18.18,4.58,238165.72,7.9
548463.74,18.2,4.6,239789.64,7.96
548327.76,18.2,4.6,239789.78,7.96
548191.79,18.2,4.6,239789.19,7.96
548487.81,18.21,4.62,239789.19,7.96
548338.41,18.21,4.61,239008.95,7.94
548338.41,18.21,4.61,238976.64,7.94
548202.43,18.21,4.61,239054.2,7.94
548077.27,18.21,4.62,238706.28,7.93
548077.27,18.21,4.62,238725.51,7.93
547930.48,18.21,4.62,238680.65,7.93
547794.5,18.22,4.62,238603.09,7.93
547794.5,18.22,4.62,238621.2,7.93
547658.52,18.22,4.62,238621.2,7.94
547286.52,18.21,4.61,238623.5,7.94
547150.55,18.21,4.61,238623.5,7.94
547145.14,18.21,4.61,237893.91,7.92
547009.16,18.21,4.62,237893.91,7.92
547313.33,18.23,4.63,238736.87,7.95
547204.65,18.22,4.63,238627.99,7.95
547068.67,18.22,4.63,238636.0,7.95
546912.92,18.22,4.62,238496.62,7.95
546915.53,18.23,4.63,239819.01,7.99
546632.68,18.22,4.62,239778.79,7.99
546496.7,18.22,4.62,239770.87,7.99
546176.7,18.21,4.61,239450.87,7.98
546472.73,18.22,4.63,239450.77,7.99
546526.07,18.23,4.63,238868.1,7.97
546303.47,18.23,4.63,238965.72,7.97
546167.49,18.23,4.63,239319.8,7.99
546167.49,18.23,4.63,239319.8,7.99
546031.51,18.23,4.63,239345.45,7.99
545895.54,18.23,4.64,239345.0,7.99
545759.56,18.24,4.64,239345.0,8.0
545619.1,18.23,4.63,239255.17,7.99
545915.12,18.25,4.65,239404.97,8.0
545779.14,18.25,4.65,239395.81,8.0
545831.85,18.25,4.66,239399.69,8.01
545459.85,18.24,4.65,239437.86,8.01
545650.3,18.25,4.66,239437.41,8.01
545514.32,18.26,4.66,239437.41,8.01
545378.34,18.26,4.66,239503.85,8.02
545242.37,18.26,4.66,239482.02,8.02
545560.02,18.27,4.67,240608.36,8.06
545560.02,18.27,4.67,240608.36,8.06
545634.74,18.28,4.68,240270.63,8.05
545511.07,18.28,4.68,240192.39,8.05
545563.78,18.29,4.69,240152.78,8.05
545406.42,18.28,4.69,240004.47,8.05
545459.12,18.29,4.69,239999.48,8.05
545459.12,18.29,4.69,239999.48,8.05
545323.14,18.29,4.69,240744.25,8.08
545026.71,18.28,4.69,240244.26,8.06
544890.74,18.29,4.69,240408.35,8.07
544754.76,18.29,4.69,240407.91,8.07
544618.78,18.29,4.69,240407.9,8.07
544482.8,18.29,4.69,240407.9,8.08
544535.5,18.3,4.7,240429.13,8.08
544588.21,18.3,4.71,240412.69,8.08
544452.23,18.31,4.71,240407.9,8.08
544452.23,18.31,4.71,240407.9,8.08
544504.93,18.31,4.71,240407.9,8.09
544695.38,18.32,4.73,241140.85,8.11
544559.41,18.32,4.73,241061.54,8.11
544423.43,18.33,4.73,241061.54,8.11
544300.07,18.33,4.73,240445.67,8.1
544252.85,18.33,4.73,240310.12,8.09
544031.31,18.33,4.73,240090.22,8.09
543895.33,18.33,4.73,240089.78,8.09
544085.78,18.34,4.74,240089.77,8.09
543949.81,18.34,4.74,240101.07,8.1
544245.83,18.35,4.75,240187.67,8.1
544436.28,18.36,4.76,240137.67,8.1
544300.3,18.36,4.77,240114.62,8.1
544175.14,18.37,4.77,241293.53,8.14
544231.16,18.37,4.77,241389.74,8.15
544231.16,18.37,4.77,241389.74,8.15
543851.52,18.36,4.77,240984.6,8.14
543715.54,18.36,4.77,240984.16,8.14
543579.56,18.37,4.77,240984.16,8.14
543443.58,18.37,4.77,240994.23,8.15
543028.27,18.36,4.76,240611.17,8.13
543080.97,18.36,4.77,240608.25,8.14
542944.99,18.37,4.77,240602.2,8.14
542809.01,18.37,4.77,240798.41,8.15
542809.01,18.37,4.77,240798.41,8.15
542673.04,18.37,4.77,240821.6,8.15
542537.06,18.37,4.77,240775.08,8.15
542401.08,18.37,4.77,240775.22,8.16
542265.1,18.37,4.78,240900.33,8.16
542129.13,18.38,4.78,240899.75,8.17
541993.15,18.38,4.78,240908.62,8.17
542289.17,18.39,4.79,241043.05,8.17
542153.19,18.39,4.79,241078.53,8.18
542017.22,18.39,4.8,241028.03,8.18
541881.24,18.39,4.8,241027.58,8.18
541745.26,18.4,4.8,241027.58,8.18
541819.6,18.4,4.81,240553.93,8.17
541894.32,18.41,4.81,240155.15,8.16
541758.34,18.41,4.82,240191.15,8.16
541578.71,18.41,4.82,240341.86,8.17
541578.71,18.41,4.82,240341.86,8.17
541578.71,18.41,4.82,240341.86,8.17
541642.23,18.42,4.82,240296.41,8.17
541495.43,18.42,4.82,240749.36,8.19
541359.46,18.42,4.83,240996.14,8.2
541412.16,18.43,4.83,240882.39,8.2
541464.86,18.44,4.84,240719.53,8.2
541328.88,18.44,4.84,241208.05,8.22
541381.58,18.45,4.85,241267.47,8.22
541175.15,18.44,4.84,241217.32,8.22
541227.86,18.45,4.85,241217.28,8.22
541091.88,18.45,4.85,241216.87,8.22
540955.9,18.45,4.85,241216.87,8.23
540819.92,18.45,4.85,241228.4,8.23
540683.95,18.45,4.86,241217.14,8.23
540547.97,18.46,4.86,241432.49,8.24
540411.99,18.46,4.86,241361.36,8.24
540411.99,18.46,4.86,241361.36,8.24
540464.69,18.46,4.87,241556.75,8.25
540324.24,18.46,4.86,241505.03,8.25
540188.26,18.46,4.86,241505.16,8.25
540188.26,18.46,4.86,241505.16,8.25
540378.71,18.47,4.87,241504.58,8.26
540682.88,18.49,4.89,241542.21,8.26
540735.58,18.49,4.9,241519.28,8.26
540788.28,18.5,4.9,241510.53,8.26
